QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-ويقترح إعادة تصنيف وظيفة من ا ـ ـ ـ ـ ة المحلية الى وظيفة من ا ـ ـ ـ ـ ة ف - ٢ ، اقتصادي ، وهي الوظيفة التي صنفت ضمن ا ـ ـ ـ ـ ة الفنية في إطار ممارسة تصنيف وظائف الخدمات العامة المضطلع بها في إطار المعايير التي وضعتها لجنة الخدمة المدنية الدولية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",الرتبة,فالرتبة,والرتبة
"-ويزيد من حدة المشكلة ارتفاع عدد العمال الذين يعملون في المؤسسات ا ـ ـ ـ ـ ـ ـ ة الخاصة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",التجارية,والتجارية,التجاري
"-وتعبيرا عن هذا القرار ، دعا و ـ ـ ـ ء خارجية بلدان عدم الانحياز ، عند اجتماعهم في أوائل الشهر الحالي ، القوى السياسية الرئيسية لأن تواصل جهودها صوب الحوار المثمر من أجل تحقيق عملية إعادة البناء الاقتصادي والاجتماعي في نيكاراغوا .-

- الحرف الأول [ و ] - الحرف الأخير [ ء ] - [ و ـ ـ ـ ء ] - عدد الحروف 5 -",وزراء,كوزراء,بوزراء
"-3 - وبالإضافة إلى ذلك ، طلب مجلس الأمن صراحة إلى إسرائيل ، بموجب أحكام قراره 487 ( 1981 ) ، أن تخضع م ـ ـ ـ ـ ـ ا النووية لنظام ضمانات الوكالة .-

- الحرف الأول [ م ] - الحرف الأخير [ ا ] - [ م ـ ـ ـ ـ ـ ا ] - عدد الحروف 7 -",منشآتها,منشآته,منشآتهم
"-إدانة الاعتداءات على الصحفيين والإعلاميين والأفراد المرتبطين بهم العاملين في ح ـ ـ ـ ت النزاع المسلح والدعوة إلى الكف عن تلك الاعتداءات فورا .-

- الحرف الأول [ ح ] - الحرف الأخير [ ت ] - [ ح ـ ـ ـ ت ] - عدد الحروف 5 -",حالات,كحالات,فحالات
"-الرئيسة بالنيابة ( تكلمت بالإنكليزية ) : بذلك تكون ا ـ ـ ـ ـ ـ ة العامة قد اختتمت هذه المرحلة من نظرها في البند 135 من جدول الأعمال .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الجمعية,في الجمعية,فالجمعية
"-( و ) تعزيز الشراكات مع القطاع الخاص في إ ـ ـ ـ  نظام متكامل يربط بين التعليم والتدريب والعمل ، بما في ذلك العمل الحر ؛-

- الحرف الأول [ إ ] - [ إ ـ ـ ـ  ] - عدد الحروف 4 -",إطار,اطار,الإطار
"-وعملا بما نصت عليه الوثيقة ا ـ ـ ـ ـ ـ ـ ة لمؤتمر استعراض معاهدة عدم الانتشار في عام 2000 ، على سبيل المساهمة في الجهود التي يبذلها المجتمع الدولي في مجال نزع السلاح ، قدمت الأرجنتين أثناء المؤتمر السابع لاستعراض معاهدة عدم الانتشار تقريرها بشأن تنفيذ المادة السادسة من هذه المعاهدة ( ثلاث خطوات ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",الختامية,الختامي,ختامية
"-وأود بصفة خاصة أن أشير إلى قرار مجلس الأمن 1177 ( 1998 ) وإلى الفقرة 8 منه التي أنشأ المجلس فيها صندوقا استئمانيا لدعم تخطيط ورسم الحدود ا ـ ـ ـ ـ ـ ـ ة بين البلدين وإلى الفقرة 49 من تقرير الأمين العام عن إثيوبيا وإريتريا ( S / 2001 / 202 ) ، بتاريخ 7 آذار / مارس 2001 ، التي وجه فيها نداء عاجلا للدول الأعضاء لتقديم تبرعات للصندوق .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المشتركة,والمشتركة,مشتركة
"-وتم تعزيز خدمات الدعم العسكري والمدني المتكاملة وإنشاء مرافق مكينة للاتصالات والدعم الإلكتروني في سائر مناطق عمليات ا ـ ـ ـ ـ ة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",البعثة,والبعثة,بالبعثة
