QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-وفي إطار موضوع العنف ضد المرأة ، ستتناول إ ـ ـ ـ ة الأمم المتحدة مواضيع من قبيل الاغتصاب ، والعنف العائلي ، وختان الإناث ، ودور الرجل في القضاء على العنف ضد المرأة .-

- الحرف الأول [ إ ] - الحرف الأخير [ ة ] - [ إ ـ ـ ـ ة ] - عدد الحروف 5 -",إذاعة,وإذاعة,كإذاعة
"-وأعربت و ـ ـ ـ  عديدة من البلدان المانحة عن قلقها لأن بؤرة التركيز ستكون واسعة جدا وأكدت لذلك على الحاجة إلى التركيز ، على وجه الخصوص ، على تخفيف حدة الفقر والتنمية على صعيد المقاطعات .-

- الحرف الأول [ و ] - [ و ـ ـ ـ  ] - عدد الحروف 4 -",وفود,ووفود,لوفود
"-والغرض من التوصيات هو بيان الإجراءات التي يتعين اتباعها في حصول المتعاقدين على بيانات خط الأساس ، بما في ذلك عملية الرصد التي ستجرى أثناء أو بعد أي أنشطة يمكن أن تتسبب في إلحاق ض ـ ـ  جسيم بالبيئة ، وكذلك تيسير عملية الإبلاغ من قبل المتعاقدين .-

- الحرف الأول [ ض ] - [ ض ـ ـ  ] - عدد الحروف 3 -",ضرر,وضرر,لضرر
"-74 - وستؤدي التطورات ا ـ ـ ـ ـ ـ ة وتوقع نقل عدد يناهز مائتي معتقل من ألبان كوسوفو من مراكز الاعتقال في جمهورية يوغوسلافيا الاتحادية إلى الولاية القضائية لمحاكم كوسوفو إلى زيادة عدد القضايا الحساسة زيادة كبيرة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الأخيرة,لأخيرة,بالأخيرة
"-لا يمكن مواجهة ميراث الفصل العنصري من الفقر والمظالم الاجتماعية والاقتصادية على ا ـ ـ ـ ى القصير .-

- الحرف الأول [ ا ] - الحرف الأخير [ ى ] - [ ا ـ ـ ـ ى ] - عدد الحروف 5 -",المدى,والمدى,للمدى
"-وتولى ، في كل هذا ، أولوية عليا لتعزيز قدرة البلدان المستفيدة على تحقيق الاكتفاء الذاتي وتقديم مساعدة مستندة الى الطلب وتعزيز التنفيذ الوطني وتنسيق المعونة و ـ ـ ـ ـ ة الموارد .-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ـ ة ] - عدد الحروف 6 -",وتعبئة,لتعبئة,تعبئة
"-أما المرحلة الثانية فيتم التركيز فيها على تنفيذ مشاريع رائدة متعددة الأغراض ورفع مستوى القدرات الذاتية على التنفيذ وإجراء د ـ ـ ـ ـ ت الجدوى الاقتصادية والاجتماعية بهدف تحسين الحالة المعيشية للسكان المتأثرين .-

- الحرف الأول [ د ] - الحرف الأخير [ ت ] - [ د ـ ـ ـ ـ ت ] - عدد الحروف 6 -",دراسات,كدراسات,ودراسات
"-ويؤدي انخفاض نسب الوفيات والخصوبة أيضا الى ارتفاع نسبة كبار السن بين السكان - - وهي ظاهرة لها آثار ه ـ ـ ـ  على قوة العمل ومعدلات الإعالة وخدمات الرعاية الاجتماعية ونظم الرعاية الصحية .-

- الحرف الأول [ ه ] - [ ه ـ ـ ـ  ] - عدد الحروف 4 -",هامة,مهمة,وهامة
"-واعتبرت دائرة ا ـ ـ ـ ـ ـ ـ ـ ف أن المادة 14 من العهد الدولي الخاص بالحقوق المدنية والسياسية ، التي تعترف بالحق في استئناف الإدانة أمام المحاكم ، "" تعكس قاعدة آمرة من قواعد القانون الدولي يجب على المحكمة أن تتقيد بها "" ( 48 ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ـ ـ ف ] - عدد الحروف 9 -",الاستئناف,الاستئنافي,والاستئناف
"-1 - بالنظر إلى أن مهمة المؤتمر هي استعراض سير المعاهدة ، عملا بالفقرة 3 من المادة الثامنة منها ، بغية ضمان تحقيق مقاصد ديباجتها وأحكامها ، وبالتالي تعزيز فعاليتها ، ينبغي بذل كل جهد من أجل الوصول إلى اتفاق بشأن المسائل الموضوعية بتوافق الآراء ، وينبغي ع ـ ـ  إجراء تصويت على هذه المسائل ما لم تستنفد كل الجهود من أجل تحقيق توافق الآراء .-

- الحرف الأول [ ع ] - [ ع ـ ـ  ] - عدد الحروف 3 -",عدم,وعدم,لعدم
