QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-76 - وفي بعض الحالات ، تبين المستندات أن وقف تنفيذ العقد كان نتيجة غزو العراق واحتلاله ل ـ ـ ـ ـ ت وأنه كان بالإمكان أيضا استئنافه إلا أن ذلك لم يحدث لأن الطرفين لم يتفقا على ذلك .-

- الحرف الأول [ ل ] - الحرف الأخير [ ت ] - [ ل ـ ـ ـ ـ ت ] - عدد الحروف 6 -",للكويت,الكويت,للعراق
"-2 - وتحدد خطة إدارة التنفيذ المشترك الإطار الزمني لوضع الإجراءات وإنشاء المؤسسات اللازمة لعملية التنفيذ المشترك في إطار لجنة الإشراف ، وتفعيل ا ـ ـ ـ ـ ـ ة ( مثل ، اعتماد الكيانات المستقلة ، وتقييم / استعراض التقارير المتعلقة باستنتاجات وثائق تصميم المشاريع ) في أقرب وقت ممكن من الناحية ا ـ ـ ـ ـ ـ ة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",العملية,فالعملية,والعملية
"-وفي نفس الوقت ، يمكن دراسة تدابير ذات أ ـ ـ ـ ة خاصة بالنسبة للمجموعات الفرعية الأصغر من الدول ؛-

- الحرف الأول [ أ ] - الحرف الأخير [ ة ] - [ أ ـ ـ ـ ة ] - عدد الحروف 5 -",أهمية,كأهمية,وأهمية
"-اتفق المشاركون أثناء الحلقة التدريبية العملية الأولى في إطار فريق الإدارة ا ـ ـ ـ ـ ـ ة على أن من شأن التوصل إلى إطار مشترك على نطاق الأمم المتحدة للضمانات ا ـ ـ ـ ـ ـ ة والاجتماعية أن :-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",البيئية,والبيئية,البيئيه
"-15 - ورأى الأمين العام للأونكتاد أن تحسين الطاقات الإنتاجية للبلدان النامية بحيث تنتج سلعا وخدمات أكثر تطورا وتنوعا يشكل عاملا حاسما في إحراز تقديم اقتصادي مستقر ، وإيجاد فرص للعمل ، ورفع مستويات ا ـ ـ ـ ـ ـ ة ، والحد من الفقر .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المعيشة,والمعيشة,لمعيشة
"-وفي 9 كانون الأول / ديسمبر 2009 ، استضاف الرئيس اجتماعا مع أتول كهاري ، ممثلي الخاص حينئذ ، ونوابه ومفوض الشرطة بغرض عرض وجهة نظر تيمور - ليشتي حول مستقبل وجود الأمم المتحدة ، وقد حضر الاجتماع أيضا كل من رئيس الوزراء ، ووزير الدولة لشؤون الأمن ، ووزير الدولة لشؤون الدفاع ، ورئيس الاستخبارات ، وقائد القوات المسلحة التيمورية ، ومدير م ـ ـ ـ  تدريب الشرطة الوطنية لتيمور - ليشتي .-

- الحرف الأول [ م ] - [ م ـ ـ ـ  ] - عدد الحروف 4 -",مركز,ومركز,مركزآ
"-وأرجو تعميم هذه الرسالة باعتبارها وثيقة من و ـ ـ ـ ق مجلس الأمن .-

- الحرف الأول [ و ] - الحرف الأخير [ ق ] - [ و ـ ـ ـ ق ] - عدد الحروف 5 -",وثائق,كوثائق,ووثائق
"-وفي ا ـ ـ ـ ـ ر نفسه ، طلب مؤتمر الأطراف من الهيئة الفرعية للتنفيذ أن تستخدم هذا التوليف كأساس لاستعراض التقدم المحرز ، بحلول عام 2005 ، بغية تقديم المشورة بشأن هذه المسألة إلى الدورة التالية لمؤتمر الأطراف العامل بوصفه اجتماع الأطراف في بروتوكول كيوتو .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ر ] - عدد الحروف 6 -",المقرر,والمقرر,بالمقرر
"-العمر المتوقع عند الولادة في حالة وجود أو عدم وجود متلازمة نقص المناعة المكتسب ( الإيدز ) بالنسبة لمجموعات البلدان المتأثرة في المناطق الرئيسية والبلدان الأكثر ت ـ ـ ـ ا ، خلال الفترات 1995 - 2000 ، 2000 - 2005 ، 2010 - 2015-

- الحرف الأول [ ت ] - الحرف الأخير [ ا ] - [ ت ـ ـ ـ ا ] - عدد الحروف 5 -",تأثرا,وتأثرا,ومتأثرا
"-31 - وترد العناصر الرئيسية لكلمة ممثل الدولة ا ـ ـ ـ ـ ـ ة وتبادل وجهات النظر بين أعضاء الفريق العامل في الموجز الوارد في الاستنتاجات التي سيعتمدها الفريق رسميا في جلسته المقبلة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المعنية,والمعنية,المعنين
