QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-كما تم توفير معدات الاتصالات اللاسلكية وأجهزة التفتيش عن العقاقير ، مما ساعد على الوصل بين وحدات انفاذ القوانين على طول الحدود المشتركة بين البلدان ا ـ ـ ـ ـ ـ ة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الثلاثة,الأربعة,والثلاثة
"-السياق 41 - تمثل إمكانية الحصول على مياه الشرب النقية أحد العناصر الأساسية اللازمة للرعاية ا ـ ـ ـ ـ ة الأولية والتنمية البشرية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",الصحية,والصحية,الرعاية
"-متابعة المؤتمر العالمي الرابع المعني ب ـ ـ ـ ـ ـ ة والدورة الاستثنائية للجمعية العامة المعنونة &apos; &apos; المرأة عام 2000 : المساواة بين الجنسين والتنمية والسلام في القرن الحادي والعشرين`` : تنفيذ الأهداف الاستراتيجية والإجراءات الواجب اتخاذها في مجالات الاهتمام الحاسمة واتخاذ مزيد من الإجراءات والمبادرات : تعزيز مشاركة المرأة في التنمية : تهيئة بيئة مساعدة على تحقيق المساواة بين الجنسين والنهوض ب ـ ـ ـ ـ ـ ة ، تأخذ في الاعتبار عدة ميادين منها التعليم والصحة والعمل-

- الحرف الأول [ ب ] - الحرف الأخير [ ة ] - [ ب ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",بالمرأة,كالمرأة,والمرأة
"-وقد أثار إعفاء إعادة ا ـ ـ ـ ـ ـ ر نقاشا كبيرا حول ما إن كان بالوسع اعتباره متسقا مع الهدف الرئيسي لاتفاقية استكهولم ، وهو حماية الصحة البشرية والبيئة من الملوثات العضوية الثابتة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ـ ر ] - عدد الحروف 7 -",التدوير,والتدوير,التدويرية
"-ويساورنا قلق على وجه الخصوص بسبب الإنهاء شبه الكامل لعمليات الشحن العابر عن طريق إ ـ ـ ـ م جمهورية يوغوسلافيا الاتحادية ، نظرا لأنه لا يوجد سوى جسر واحد على نهر الدانوب بامتداد القطاع البلغاري يتعين أن تتجه من خلاله كل حركة النقل البري إلى وسط وغرب أوروبا وأن هذا الجسر ، حتى في ظل الظروف العادية ، يكون مكتظا للغاية وفي حالة فنية سيئة .-

- الحرف الأول [ إ ] - الحرف الأخير [ م ] - [ إ ـ ـ ـ م ] - عدد الحروف 5 -",إقليم,فإقليم,كإقليم
"-ومنذ تموز / يوليه 2005 ، أفادت منظمة الأمم المتحدة للطفولة ( اليونيسيف ) وشركاؤها المنفذون بأنه قد تم تسريح 327 من الأطفال الملحقين بالقوات المقاتلة في المناطق الخاضعة لسيطرة القوات ا ـ ـ ـ ـ ـ ة ، سلم 251 طفلا منهم رسميا إلى الأمم المتحدة من قبل القوات المسلحة للقوات ا ـ ـ ـ ـ ـ ة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الجديدة,لجديدة,للجديدة
"-ولا تزال مشاكل إساءة استعمال ا ـ ـ ـ ـ ـ ـ ت والاتجار غير المشروع فيها مثارا للقلق الشديد على مستوى الأمة كلها وهناك عنصران مسؤولان عن مشكلة ا ـ ـ ـ ـ ـ ـ ت المتعاظمة هما أولا ، الكثافة السكانية العالية في المدن الكبيرة المقترنة بتسارع الانتقال من الريف الى الحضر ، وثانيا ، التقرب من مصادر ا ـ ـ ـ ـ ـ ـ ت وإمداداتها .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",المخدرات,لمخدرات,كالمخدرات
"-وأكد ممثل آخر على أهمية استنباط استراتيجيات للتوعية بخصوص الآثار السيئة للمخدرات ، ب ـ ـ ـ  منع اساءة استعمالها ، علاوة على تصميم برامج شاملة للعلاج وإعادة التأهيل .-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بغية,وبغية,بهدف
"-( د ) موافاة مؤتمر الأطراف بوصفه اجتماع الأطراف في ب ـ ـ ـ ـ ـ ـ ل كيوتو ولجنة الامتثال بتقييم تقني لتنفيذ ب ـ ـ ـ ـ ـ ـ ل كيوتو من جانب الأطراف المدرجة في المرفق الأول . جيم - المنهج العام-

- الحرف الأول [ ب ] - الحرف الأخير [ ل ] - [ ب ـ ـ ـ ـ ـ ـ ل ] - عدد الحروف 8 -",بروتوكول,كبروتوكول,البروتوكول
"-وكانت الجهود التي بذلتها البعثة لاستقدام موظفين و ـ ـ ـ ـ ن من الطوائف المهمشة تقليديا مثمرة ، حيث بلغت نسبتهم 39 . 2 في المائة من الموظفين الوطنيين ، البالغ عددهم 123 موظفا ، وتمثل نسبة النساء 37 . 5 في المائة منهم .-

- الحرف الأول [ و ] - الحرف الأخير [ ن ] - [ و ـ ـ ـ ـ ن ] - عدد الحروف 6 -",وطنيين,الوطنيين,للوطنيين
