QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-١١ - ووافق ا ـ ـ ـ ـ س ، طبقا للممارسة المتبعة ، على إشراك رئيسي لجنتي الدورة والمنسقين الاقليميين إشراكا تاما في عمل المكتب .-

- الحرف الأول [ ا ] - الحرف الأخير [ س ] - [ ا ـ ـ ـ ـ س ] - عدد الحروف 6 -",المجلس,والمجلس,لالمجلس
"-الشراكة الجديدة من أجل تنمية أفريقيا : التقدم المحرز في التنفيذ والدعم الدولي : أسباب النزاع في أفريقيا وتحقيق السلام ا ـ ـ ـ ـ م والتنمية المستدامة فيها-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ ـ م ] - عدد الحروف 6 -",الدائم,والدائم,الدائمي
"-وقد وافقت الحكومة على أربعة مشاريع مع الصندوق العالمي لمكافحة الإيدز والسل والملاريا ، والتزمت بتوفير فرص الحصول على عقاقير العلاج بمضادات فيروسات النسخ العكسي ، وعلى الأدوية الحديثة لعلاج الملاريا والسل التي تتاح مجانا ل ـ ـ ـ  الوقت .-

- الحرف الأول [ ل ] - [ ل ـ ـ ـ  ] - عدد الحروف 4 -",لبعض,للعديد,لكثير
"-رابعا - تنفيذ التوصيات الواردة في تقرير مجلس مراجعي الحسابات بشأن ع ـ ـ ـ ـ ت الأمم المتحدة لحفظ السلام في فترات مالية سابقة-

- الحرف الأول [ ع ] - الحرف الأخير [ ت ] - [ ع ـ ـ ـ ـ ت ] - عدد الحروف 6 -",عمليات,فعمليات,كعمليات
"-"" ( ز ) استحداث مواد إ ـ ـ ـ ـ ـ ة ومواد توعية ونشرها ، بطريقة مناسبة للمتلقين المستهدفين ، بما في ذلك في المؤسسات التعليمية على جميع المستويات ، عن مختلف أشكال العنف المرتكب ضد المرأة وتوفير البرامج ذات الصلة التي تشمل معلومات عن أحكام القانون الجنائي ذات الصلة ووظيفة نظام العدالة الجنائية وآليات دعم الضحايا المتاحة والبرامج القائمة المتعلقة بالسلوك غير المتسم بالعنف والتسوية السلمية للنزاعات ؛-

- الحرف الأول [ إ ] - الحرف الأخير [ ة ] - [ إ ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",إعلامية,وإعلامية,اعلامية
"-67 - و ـ ـ ـ ـ ل إحدى التحديات الرئيسية التي تواجه الحكومة في النقل المستدام للمشردين إلى مساكن دائمة .-

- الحرف الأول [ و ] - الحرف الأخير [ ل ] - [ و ـ ـ ـ ـ ل ] - عدد الحروف 6 -",وتتمثل,تتمثل,فتتمثل
"-12 - هل تعرضت المباني أو التربة في بلدكم للتلوث من جراء المعدات غير المناعة للتسرب و / أو النفايات التي تحتوي على أكثر 50 جزءا من المليون من المركبات ثنائية ا ـ ـ ـ ـ ـ ل متعدد الكلور ؟-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ـ ـ ل ] - عدد الحروف 7 -",الفينيل,الفينيلين,والفينيل
"-إلا إذا كان ذلك وفقا لترخيص بموجب قانون ا ـ ـ ـ ـ ـ ة النارية أو قانون برلماني أو أنظمة وضعت في إطار قانون برلماني .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الأسلحة,والأسلحة,لأسلحة
"-وإذ يؤكد من جديد أن الوضع القائم حاليا غير مقبول ، ويعرب عن قلقه لأن الأمم المتحدة ينبغي ألا تدخل في التزامات مفتوحة بخصوص حفظ ا ـ ـ ـ م ،-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ م ] - عدد الحروف 5 -",السلم,والسلم,بالسلم
"-13 - وواصل القول إن حكومة إسبانيا ملتزمة ا ـ ـ ـ ـ ـ ا راسخا بالإسهام في رؤيا عالم خال من الأسلحة النووية ، وبالعمل صوب تعريف لتوافق الآراء يقوم على أساس خطوات ملموسة لا رجعة فيها صوب تحقيق الهدف الذي يسعى إليه الكثير من الشعوب والدول .-

- الحرف الأول [ ا ] - الحرف الأخير [ ا ] - [ ا ـ ـ ـ ـ ـ ا ] - عدد الحروف 7 -",التزاما,والتزاما,إلتزاما
