QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-ويجب أن تكون تواريخ البدء بالنسبة لجميع الشحنات داخل فترة السريان الصادرة عن ا ـ ـ ـ ـ ـ ت المختصة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ت ] - عدد الحروف 7 -",السلطات,فالسلطات,والسلطات
"-وفي رسالة مؤرخة 7 أيار / مايو 2001 موجهة إلى الممثل الدائم للعراق لدى الأمم المتحدة ، أعرب رئيس اللجنة عن قلق اللجنة بشأن الحالة المتصلة بالتأشيرات ، وحث "" حكومة العراق على الوفاء بالالتزامات التي تعهدت بها في م ـ ـ ـ ة التفاهم ، وعلى معالجة هذه المسألة على وجه السرعة "" .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ة ] - عدد الحروف 5 -",مذكرة,ومذكرة,لمذكرة
"-٧٩١ - وفي ١ شباط / فبراير ١٩٩٤ ، ورد في الأنباء أن م ـ ـ ـ ة العدل العليا قد رفضت التماسا أودعه لدى المحكمة ثمانية طلاب من قطاع غزة ، كانوا قد اتهموا بقتل أشخاص مشبته بتعاونهم مع السلطات الاسرائيلية ، ومؤدى التماسهم أن تنقل محاكمتهم من م ـ ـ ـ ة عسكرية في غزة الى م ـ ـ ـ ة مدنية ، وذلك عقب التوقيع على إعلان المبادئ بين اسرائيل ومنظمة التحرير الفلسطينية . ) هآرتس ، ١ شباط / فبراير ١٩٩٤ (-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ة ] - عدد الحروف 5 -",محكمة,المحكمة,كمحكمة
"-21 - تشجع الأمين العام على مواصلة اتخاذ تدابير إضافية لضمان سلامة وأمن جميع الأفراد ا ـ ـ ـ ـ ـ ـ ـ ن في القوة تحت إشراف الأمم المتحدة ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ـ ـ ن ] - عدد الحروف 9 -",المشاركين,مشاركين,والمشاركين
"-وفي هذا الصدد ، لا يسعني إلا أن ألاحظ أنه لم يحرز تقدم ي ـ ـ ـ  في سبيل الحصول على تعاون ليبيا في الجهود الرامية الى توضيح الحقائق المحيطة بإسقاط الطائرتين "" بان أمريكان "" ، الرحلة ١٠٣ ، و "" يو تي إيه "" الرحلة ٧٧٢ ، اللتين كان من بين ضحاياهما أحد الرعايا اليابانيين .-

- الحرف الأول [ ي ] - [ ي ـ ـ ـ  ] - عدد الحروف 4 -",يذكر,لايذكر,ويذكر
"-وسيعقد الجزء الخاص من الدورة المتعلق ب ـ ـ ـ ـ ذ الاتفاقية يومي 8 و 9 تشرين الأول / أكتوبر .-

- الحرف الأول [ ب ] - الحرف الأخير [ ذ ] - [ ب ـ ـ ـ ـ ذ ] - عدد الحروف 6 -",بتنفيذ,وبتنفيذ,بتنفيذها
"-فمن شأن السلم والأمن أن يمكنا السلطة الفلسطينية من التركيز على تصحيح مسارها التنموي وعلى السياسات ا ـ ـ ـ ـ ـ ـ ة الموجهة نحو التنمية وغير ذلك من التوصيات الكثيرة التي تضمنها التقرير مثل رسم خارطة طريق للسياسة الاقتصادية الفلسطينية وضمان التماسك بين الأهداف العاجلة والأهداف الاستراتيجية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",التجارية,والتجارية,التجاري
"-ما إذا كان ي ـ ـ ـ  للجنة استعراض المواد الكيميائية - عند نظرها في المواد الكيميائية المرشحة لإدراجها في المرفق الثالث لاتفاقية روتردام - بحث تقييم المخاطر المرتبطة بالمادة الكيميائية بموجب بروتوكول مونتريال بشأن المواد المستنفدة للأوزون أو اتفاقية استكهولم بشأن الملوثات العضوية الثابتة ، كدعم كاف لتطبيق المعايير ( ب ) &apos; 1` و ( ب ) &apos; 2` من اتفاقية روتردام ؛ و-

- الحرف الأول [ ي ] - [ ي ـ ـ ـ  ] - عدد الحروف 4 -",يجوز,فيجوز,ويجوز
"-٤ - وقد تنظر الدول في إنشاء آليات قانونية رسمية للنظر في الشكاوى ب ـ ـ ـ  حماية مصالح المعوقين .-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بغية,وبغية,بهدف
"-وأخيرا أحاط المجلس علما بالرغبة التي أعربت عنها ا ـ ـ ـ ـ ـ ة بشأن التخفيض التدريجي لبعثة الأمم المتحدة في ليبريا بحلول عام 2011 وبشأن أهلية ليبريا لعضوية لجنة بناء السلام .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الحكومة,فالحكومة,والحكومة
