QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-١٠ - وعند التخلي عن فكرة استئصال الملاريا ، سحب العديد من منظمات الأمم المتحدة والوكالات الانمائية الثنائية الدعم من البرامج الوطنية لمكافحة الملاريا ؛ مما جرد برامج عديدة من الموارد اللازمة لإنجاز التغيير ، الأمر الذي أفضى في أحيان كثيرة الى استخدام الموارد ا ـ ـ ـ ـ ـ ة بشكل يفتقر الى الكفاءة الى حد كبير ، ولا سيما المبيدات الحشرية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المتاحة,والمتاحة,المتاح
"-نعرب عن ارتياحنا لإقامة الشبكة البرلمانية المعنية باتفاقية الأمم المتحدة لمكافحة التصحر - برعاية الاتحاد البرلماني الدولي - ولإنشاء ل ـ ـ ـ  توجيهية لرصد عمل البرلمانيين في إطار الاتفاقية ؛-

- الحرف الأول [ ل ] - [ ل ـ ـ ـ  ] - عدد الحروف 4 -",لجنة,ولجنة,بلجنة
"-17 - تعرب اليابان وجامعة الأمم المتحدة ، من خلال هذه الورقة المشتركة ، عن التزامهما بالتعاون مع المجتمع المدني ، وتناشدان المجتمع الدولي اتخاذ إجراءات متضافرة من أجل ترسيخ الشراكات مع المجتمع المدني لتعزيز التثقيف في مجال ن ـ ـ  السلاح وعدم انتشار الأسلحة وإحراز تقدم نحو إقامة عالم خال من الأسلحة النووية .-

- الحرف الأول [ ن ] - [ ن ـ ـ  ] - عدد الحروف 3 -",نزع,لنزع,النزع
"-ولئن كنا نعتبر ، عن روية ، أن تنفيذ إتفاق أديس أبابا يمثل الطريق السليم الوحيد صوب الحل السياسي للأزمة الصومالية ، ف ـ ـ ـ ا نرى أيضا أن عملية الأمم المتحدة في الصومال تمثل ضمانا يكفل عدم إنزلاق الصومال الى حالة من الفوضى .-

- الحرف الأول [ ف ] - الحرف الأخير [ ا ] - [ ف ـ ـ ـ ا ] - عدد الحروف 5 -",فإننا,وإننا,فأننا
"-٨ - في سياق مناقشة عن التحديات الجديدة التي تمثلها التسعينات بالنسبة للتعاون الدولي وعن ضرورة تعزيز تنسيق السياسات على ا ـ ـ ـ ـ ـ ـ ن الوطني والدولي على حد سواء ، اتخذت ، في الدورة العادية الأولى لعام ١٩٩٢ للجنة التنسيق الإدارية ، المبادرة الداعية إلى إجراء استعراض لأداء لجنة التنسيق الإدارية وأساليب عملها ، بغرض التوصل إلى نهج جديد وأكثر تكاملا تجاه بناء السلم والتنمية الاقتصادية والاجتماعية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ـ ن ] - عدد الحروف 8 -",الصعيدين,الصعيد,الصعيدي
"-كما قدمت لجمهورية كوريا الشعبية الديمقراطية قائمة بأنشطة التفتيش المزمع تنفيذها ، وأوضحت أن القيام بجميع هذه الأنشطة خلال عملية التفتيش يمثل بالنسبة للوكالة أ ـ ـ ـ  أساسيا لبلوغ أهداف التفتيش ، وأنه يكتسب أهمية خاصة نظرا للقيود التي فرضت على عمليات التفتيش التي تمت مؤخرا .-

- الحرف الأول [ أ ] - [ أ ـ ـ ـ  ] - عدد الحروف 4 -",أمرا,الأمرا,أمر
"-39 - وأثيرت بعض المسائل بشأن إ ـ ـ ـ ة البرامج في التقييم الذي أجراه مكتب خدمات الرقابة الداخلية في عام 1998 .-

- الحرف الأول [ إ ] - الحرف الأخير [ ة ] - [ إ ـ ـ ـ ة ] - عدد الحروف 5 -",إدارة,فإدارة,إلإدارة
"-البلدان نموا على المشاركة في المؤتمر العالمي المعني بالتنمية المستدامة للدول ا ـ ـ ـ ـ ـ ة الجزرية الصغيرة وعمليته التحضيرية-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",النامية,والنامية,النامي
"-ووفقا للإعلان ، فإن السياحة الإيكولوجية تشتمل على مبادئ السياحة المستدامة . . . والمبادئ ا ـ ـ ـ ـ ـ ة التالية والتي تميزها عن المفهوم الأوسع للسياحة المستدامة ذلك أنها :-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المحددة,والمحددة,المحدده
"-وهي مقتنعة بأن الحالة تدعو إلى تحسينها ب ـ ـ ـ  عاجلة كي تستطيع الأمم المتحدة مواصلة القيام بدورها الرئيسي في صيانة السلم والأمن الدوليين .-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بصفة,وبصفة,فبصفة
