QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-35 - و ـ ـ ـ ت اللجنة قد نظرت في وثيقة مشروع مقرر عن مادة هيدرازيد المالئيك التي أحالتها إليها لجنة التفاوض الحكومية الدولية في دورتها السادسة .-

- الحرف الأول [ و ] - الحرف الأخير [ ت ] - [ و ـ ـ ـ ت ] - عدد الحروف 5 -",وكانت,فكانت,كانت
"-واذ تلاحظ مع الارتياح أن دولة طرفا قد طلبت الى الأمين العام أن يعقد ، ط ـ ـ ـ  للفقرة ٣ من المادة ٨ من الاتفاقية ، مؤتمرا لاستعراض الاتفاقية وبروتوكولاتها ، مع ايلاء الأولوية الى مسألة الألغام البرية المضادة للأفراد ،-

- الحرف الأول [ ط ] - [ ط ـ ـ ـ  ] - عدد الحروف 4 -",طبقا,وطبقا,وفقا
"-كما جرى التنويه أيضا إلى ضرورة السعي إلى إصلاح القطاع الأمني بالترادف مع الإصلاحات في ق ـ ـ ـ  العدل .-

- الحرف الأول [ ق ] - [ ق ـ ـ ـ  ] - عدد الحروف 4 -",قطاع,وقطاع,لقطاع
"-7 - وترحب مجموعة فيينا بالتقدم الذي أحرزته اللجنة التحضيرية لمنظمة معاهدة الحظر ا ـ ـ ـ ـ ل للتجارب النووية في إنشاء نظام للتحقق من الامتثال لمعاهدة الحظر ا ـ ـ ـ ـ ل للتجارب لدى بدء نفاذها .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ـ ل ] - عدد الحروف 6 -",الشامل,والشامل,لشامل
"-ونظرا إلى أن الأمانة تقرب إلى جزء عشري واحد بيانات استهلاك مركبات الكربون ا ـ ـ ـ ـ ـ ـ ـ ـ ـ ـ ـ ة فلورية التي تقدمها على شبكة الإنترنت والى لجنة الامتثال ، فإن هذه الأرقام تظهر استهلاكا صفريا للعديد من الأطراف التي يقل استهلاكها عن 0 . 5 طن من مكافئ استنفاد الأوزون .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 13 -",الهيدروكلورية,الهيدروكلوريد,الهيدروكلوريك
"-8 - توصي بأن يضطلع المقرر الخاص المعني بالأشكال المعاصرة للعنصرية والتمييز العنصري وكره الأجانب وما ي ـ ـ ـ  بذلك من تعصب والمقرر الخاص المعني بحقوق الإنسان للمهاجرين بدور كامل في جميع العمليات المتصلة بالمؤتمر العالمي ؛-

- الحرف الأول [ ي ] - [ ي ـ ـ ـ  ] - عدد الحروف 4 -",يتصل,سيتصل,فيتصل
"-وسيجري وضع مواد تعليمية أساسية ، مثل أفلام الفيديو والمطبوعات التي يمكن ا ـ ـ ـ ـ ـ ـ ـ ا على نطاق الأمانة العامة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ا ] - [ ا ـ ـ ـ ـ ـ ـ ـ ا ] - عدد الحروف 9 -",استخدامها,إستخدامها,استخدامه
"-فضلا عن ذلك فإن الحكومة العراقية ستسعى إلى إقرار ا ـ ـ ـ ـ ـ ـ ة العالمية لمكافحة الإرهاب النووي ، وتطبيق مدونة الوكالة الدولية للطاقة الذرية لقواعد السلوك بشأن سلامة وأمن المصادر المشعة والتعليمات ذات العلاقة بالاستيراد والتصدير ، والانضمام إلى المعاهدات المشتركة الخاصة بسلامة إدارة الوقود المستهلك وسلامة إدارة المخلفات المشعة ، وستستمر في تزويد الوكالة الدولية للطاقة الذرية بالإعلانات الضرورية والمطلوبة وبصورة تنسجم مع ما سيكون عليه الحال عند مصادقة العراق على البروتوكول الإضافي .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المبادرة,فالمبادرة,والمبادرة
"-وفي عام 1991 ، وافقت وزارة العدل على تشكيل لجنة لمناقشة إصلاح ق ـ ـ ـ ن الأحوال الشخصية .-

- الحرف الأول [ ق ] - الحرف الأخير [ ن ] - [ ق ـ ـ ـ ن ] - عدد الحروف 5 -",قانون,فقانون,وقانون
"-) د ( من أجل كفالة سرعة توقيع الاتفاقات المشاريعية وسهولة تنفيذ المشاريع ، ينبغي أن يكون هناك مزيد من المشاركة من قبل ا ـ ـ ـ ـ ـ ء المنفذين في صياغة المشاريع ) انظر الفقرتين ٥٤ و ٥٥ ( ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ء ] - [ ا ـ ـ ـ ـ ـ ء ] - عدد الحروف 7 -",الشركاء,والشركاء,بالشركاء
