QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-البند `7` : التدابير المتخذة أو المزمع اتخاذها في إطار برامج العمل الوطنية ، بما في ذلك التدابير الرامية إلى تحسين البيئة ا ـ ـ ـ ـ ـ ـ ـ ـ ة ، وإلى الحفاظ على الموارد الطبيعية وتشجيع استخدامها المستدام ، وإلى تحسين التنظيم المؤسسي ، وإلى تنمية المعارف المتعلقة بالتصحر وبمكافحته وإلى رصد وتقييم آثار الجفاف-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 10 -",الاقتصادية,القتصادية,والاقتصادية
"-فقد تبين من أنشطتهما أنه مما يمكن عمله اتخاذ إجراء متفق عليه لنقل المواد المراقبة دون الحد من الحق في استخدام الطاقة النووية في الأغراض ا ـ ـ ـ ـ ـ ة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",السلمية,والسلمية,بالسلمية
"-ومن دواعي القلق البالغ البيانات الرسمية الصادرة عن إدارة الجنسية والهجرة الاستونية ، والتي تقضي ، بالنسبة للأفراد المقيمين إقامة د ـ ـ ـ ة في الجمهورية حتى تموز / يوليه ١٩٩٠ بتصاريح إقامة سوفياتية سابقة ، بألا يحصلوا على إقامة مؤقتة ، وإنما على إقامة لفترة زمنية محددة .-

- الحرف الأول [ د ] - الحرف الأخير [ ة ] - [ د ـ ـ ـ ة ] - عدد الحروف 5 -",دائمة,ودائمة,الدائمة
"-8 - وإلى جانب وزارة النهوض بالمرأة وبالتنمية البشرية ، أنشئت ، منذ عام 1996 ، آليات أخرى لحماية ا ـ ـ ـ ـ ة منها ، مكتب أمين المظالم المخصص لحقوق ا ـ ـ ـ ـ ة التابع لمكتب أمين المظالم .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",المرأة,لمرأة,المرأ
"-وما زالت استراتيجية إشراك هذه ا ـ ـ ـ ـ ـ ر الفاعلة ، في بعض البلدان ، تصطدم بقيود ترتبط خصوصا بأساليب عمل لجان التنسيق الوطنية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ـ ر ] - عدد الحروف 7 -",العناصر,والعناصر,فالعناصر
"-وأكون ممتنا لو تفضلتم بالإيعاز بتعميم نص هذه الرسالة ومرفقها ب ـ ـ ـ ه وثيقة من وثائق الجمعية العامة ، في إطار البند ٣١ من جدول الأعمال ، ومن وثائق مجلس الأمن .-

- الحرف الأول [ ب ] - الحرف الأخير [ ه ] - [ ب ـ ـ ـ ه ] - عدد الحروف 5 -",بوصفه,باعتباره,وبوصفه
"-وقالت إن عددا ق ـ ـ ـ ا جدا من الاتفاقات العالمية هي التي حققت فوائد أكبر من ذلك لصحة الإنسان .-

- الحرف الأول [ ق ] - الحرف الأخير [ ا ] - [ ق ـ ـ ـ ا ] - عدد الحروف 5 -",قليلا,تقليلا,وقليلا
"-ولم يكن العمر متغيرا واضحا بالنسبة للإثيرات ث ـ ـ ـ ـ ة الفينيل متعددة البروم كل على حدة أو بالنسبة لمجموعها .-

- الحرف الأول [ ث ] - الحرف الأخير [ ة ] - [ ث ـ ـ ـ ـ ة ] - عدد الحروف 6 -",ثنائية,وثنائية,لثنائية
"-( ه ) وينبغي أن تصبح الاستفادة من ا ـ ـ ـ ـ ـ ـ ت القائمة وضمان فعاليتها وكفاءتها جزءا من عملية تقوية الإدارة البيئية الدولية وقد تؤدي إلى تحقيق مكاسب هامة ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",المؤسسات,والمؤسسات,فالمؤسسات
"-وأوضحت أيضا أن وظيفة المدير القطري من الرتبة مد - ١ ل ـ  تكون أعلى من وظيفة المنسق المقيم في المكاتب الميدانية التي اقترح صندوق الأمم المتحدة للسكان ترفيع وظيفة المدير القطري فيها .-

- الحرف الأول [ ل ] - [ ل ـ  ] - عدد الحروف 2 -",لن,ولن,أبدا
