QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-131 - ولئن كانت جزاءات الأمم المتحدة المفروضة على صادرات الأخشاب والماس تمثل بالفعل حاجزا أمام الاستثمارات الجديدة الكبيرة في ليبريا في فترة ما بعد الحرب ، فإن معظم المستثمرين الكبار في قطاعي الأخشاب والماس في ليبريا هم أيضا من أصدقاء الرئيس السابق تيلور والجهات الرئيسية الفاعلة في الحرب ا ـ ـ ـ ـ ـ ة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الأهلية,لأهلية,بالأهلية
"-تحذير القضاة من عمليات اعتقال "" غير مبررة "" للمشتبه فيهم والسجناء في زنزانات انفرادية ، ومنع السجناء من مقابلة محاميهم ، واستدعاء المشتبه فيهم بواسطة الهاتف ثم اعتقالهم بدون إبلاغ أسرهم ، "" ولسوء ا ـ ـ ـ  "" ، يتخذ بعض القضاة مواقف "" غير مناسبة "" ومعاملتهم للمتهمين والمشتبه فيهم "" تتناقض مع قواعد القوانين الصادرة والقوانين الدينية "" .-

- الحرف الأول [ ا ] - [ ا ـ ـ ـ  ] - عدد الحروف 4 -",الحظ,والحظ,حظ
"-وفي هذا الصدد ، ترحب الصين ببدء ن ـ ـ ـ  المعاهدة الأفريقية الخاصة بالمناطق الخالية من الأسلحة النووية في أفريقيا والمعاهدة الخاصة بمنطقة خالية من الأسلحة النووية في آسيا الوسطى ، ودعت الأطراف المعنيين للعمل معا لتنفيذ القرارات ذات الصلة الصادرة من الجمعية العامة بشأن الشرق الأوسط وخصوصا القرار بشأن الشرق الأوسط الذي اعتمد في مؤتمر الأطراف في معاهدة عدم انتشار الأسلحة النووية لاستعراض المعاهدة وتمديدها لعام 1995 .-

- الحرف الأول [ ن ] - [ ن ـ ـ ـ  ] - عدد الحروف 4 -",نفاذ,نفاذه,نفاذا
"-`2` يتم التقليل إلى الحد الأدنى من المخاطر الناجمة عن الاطلاقات غير المتعمدة من المواد الكيميائية التي تسبب مخاطر غير معقولة وبالتالي يصعب التحكم بها على صحة الإنسان والبيئة استنادا إلى ت ـ ـ ـ م مخاطر يستند إلى العلم ويأخذ في الاعتبار التكاليف والمنافع ؛-

- الحرف الأول [ ت ] - الحرف الأخير [ م ] - [ ت ـ ـ ـ م ] - عدد الحروف 5 -",تقييم,تقييمك,تقييمي
"-وفيما يتصل بالمسائل الموضوعية ، يتضمن الميثاق الموقع في نيروبي خمسة أجزاء أساسية هي : إعلان دار السلام ، الذي يشكل أساسا للميثاق ؛ والبروتوكولات الإقليمية ، وهي الأركان المؤسسية ؛ وبرامج العمل ، وهي الأركان البرامجية ؛ والصندوق الخاص لإعادة ا ـ ـ ـ ـ ـ ر والتنمية ، وهو الركن المالي ؛ وآلية المتابعة الإقليمية ، وهي الأداة التنفيذية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ـ ر ] - عدد الحروف 7 -",الإعمار,والإعمار,لإعمار
"-وأفاد كل من مركزي الماس أنه لا توجد مشاكل ت ـ ـ ـ ق بالواردات بموجب النظام الجديد لشهادات المنشأ في أنغولا .-

- الحرف الأول [ ت ] - الحرف الأخير [ ق ] - [ ت ـ ـ ـ ق ] - عدد الحروف 5 -",تتعلق,المتعلقة,لاتتعلق
"-وضحاياها هم العناصر الطبيعية سريعة التأثر للكثير من البلدان وشعوبها . وهي تقوض سبل ا ـ ـ ـ ش الوطني وجهود التنمية الاقتصادية التي تبذلها الكثير من الحكومات .-

- الحرف الأول [ ا ] - الحرف الأخير [ ش ] - [ ا ـ ـ ـ ش ] - عدد الحروف 5 -",العيش,والعيش,العيشى
"-( ج ) المسائل الأخرى التي يرى مراجع الحسابات ضرورة إحاطة جمعية الدول ا ـ ـ ـ ـ ـ ف علما بها ، مثل ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ف ] - عدد الحروف 7 -",الأطراف,والأطراف,لأطراف
"-2 - يطلب أن تقدم الأطراف هذه المعلومات إلى الأمانة عن ا ـ ـ ـ ة التقويمية 2005 قبل نهاية ا ـ ـ ـ ة التقويمية 2006 في شكل إلكتروني إن أمكن ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ة ] - عدد الحروف 5 -",السنة,فالسنة,وبالسنة
"-A / ES - 10 / 363 - S / 2006 / 858 ر ـ ـ ـ ـ ـ ن متطابقتان مؤرختان 1 تشرين الثاني / نوفمبر 2006 موجهتان إلى الأمين العام ورئيس مجلس الأمن من المراقب الدائم لفلسطين لدى الأمم المتحدة [ بجميع اللغات الرسمية ]-

- الحرف الأول [ ر ] - الحرف الأخير [ ن ] - [ ر ـ ـ ـ ـ ـ ن ] - عدد الحروف 7 -",رسالتان,الرسالتان,رسالتين
