QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-6 - يحث الأطراف المدرجة في المرفق الثاني على تيسير مشاركة الأطراف المدرجة في المرفق الأول ، التي تتحمل الالتزامات المنصوص عليها في المرفق باء وتمر بمرحلة انتقال إلى اقتصاد ا ـ ـ ـ ق ، في تنفيذ المشاريع في إطار المادة 6 ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ق ] - [ ا ـ ـ ـ ق ] - عدد الحروف 5 -",السوق,فالسوق,السوقة
"-ويركز برنامج العمل على أربعة مجالات هي : البحوث الرامية الى المساهمة في استجلاء الترابطات القائمة بين التجارة والبيئة لتعزيز التنمية المستدامة ؛ وبناء توافق الآراء ؛ وجمع وتحليل ونشر ا ـ ـ ـ ـ ـ ـ ـ ت المتعلقة بالتدابير البيئية التي قد يكون لها أثر على التجارة ؛ والمساعدة التقنية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 9 -",المعلومات,المعلوماتى,ولمعلومات
"-1 - تمديد فترات ولاية القضاة المخصصين في المحكمة الجنائية الدولية لمحاكمة الأشخاص المسؤولين عن أعمال ا ـ ـ ـ ـ ـ ة الجماعية وغير ذلك من الانتهاكات الجسيمة للقانون الإنساني الدولي المرتكبة في إقليم رواندا والمواطنين الروانديين المسؤولين عن أعمال ا ـ ـ ـ ـ ـ ة الجماعية وغيرها من الانتهاكات المماثلة المرتكبة في أراضي الدول المجاورة بين 1 كانون الثاني / يناير و 31 كانون الأول / ديسمبر 1994 [ 156 ] :-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الإبادة,والإبادة,بالإبادة
"-وسأكون ممتنا لو تفضلتم بتعميم هذه الرسالة ومرفقها بوصفهما وثيقة من وثائق مجلس ا ـ ـ ـ ن .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ن ] - عدد الحروف 5 -",الأمن,والأمن,الامن
"-٣ - وبالتالي فانه بالنسبة للفترة ١٩٩٤ - ١٩٩٥ وما بعدها ، تعتزم الوحدة تركيز أنشطتها على التفتيش والتحقيق والتقييم في المجالات الرئيسية التالية : &apos; ١ &apos; مسائل التنظيم والميزانية والادارة ؛ &apos; ٢ &apos; الأنشطة التنفيذية لأغراض التنمية ؛ &apos; ٣ &apos; حفظ السلم ؛ &apos; ٤ &apos; المساعدة الانسانية ؛ &apos; ٥ &apos; ق ـ ـ ـ ا المرأة .-

- الحرف الأول [ ق ] - الحرف الأخير [ ا ] - [ ق ـ ـ ـ ا ] - عدد الحروف 5 -",قضايا,كقضايا,وقضايا
"-3 - لتعزيز شفافية السوق ، يقوم الأعضاء ، قدر الإمكان ، بتزويد المدير التنفيذي بالإحصاءات ذات الصلة في غ ـ ـ ـ  مهلة زمنية معقولة ، وبصورة مفصلة ودقيقة قدر المستطاع عمليا .-

- الحرف الأول [ غ ] - [ غ ـ ـ ـ  ] - عدد الحروف 4 -",غضون,بغضون,يغضون
"-6 - أبلغ فريق ا ـ ـ ـ ـ ـ ء المعني بأقل البلدان نموا بأنه ، في 31 آب / أغسطس 2006 ، تمت الموافقة على تمويل 44 من مقترحات برامج العمل الوطنية من جانب مرفق البيئة العالمية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ء ] - [ ا ـ ـ ـ ـ ـ ء ] - عدد الحروف 7 -",الخبراء,والخبراء,لخبراء
"-وفي معرض ترحيبها بالقانون المقترح المتعلق بالمساواة في ا ـ ـ ـ ـ ق والفرص ، حثت الحكومة على تخصيص ميزانية لتثقيف المحاميات والجمهور بوجه عام فيما يتعلق بأحكام هذا القانون .-

- الحرف الأول [ ا ] - الحرف الأخير [ ق ] - [ ا ـ ـ ـ ـ ق ] - عدد الحروف 6 -",الحقوق,الحقوقى,فالحقوق
"-9 - يقرر فيما يخص مشاريع وتدابير التكيف التي تحصل على مساعدة مالية من صندوق التكيف أن تختار وفقا للمبادئ ا ـ ـ ـ ـ ـ ـ ـ ة التي يحددها مؤتمر الأطراف العامل بوصفه اجتماع الأطراف في بروتوكول كيوتو ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 9 -",التوجيهية,والتوجيهية,توجيهية
"-وييسر هذا النظام عملية اتخاذ القرارات فيما يتعلق ببرامج الاستثمار ا ـ ـ ـ ـ ـ ـ ة بتنظيم موارد المياه في سياق الأهداف الأخرى الاقتصادية والاجتماعية والبيئية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المتعلقة,والمتعلقة,ومتعلقة
