QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-ويدعم البرنامج العالمي لرصد نوعية المياه - اليابان ( المعهد الوطني للدراسات البيئية ) أيضا تنفيذ م ـ ـ ـ ة التفاهم .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ة ] - عدد الحروف 5 -",مذكرة,ومذكرة,لمذكرة
"-وفي هذا الصدد تجدر ا ـ ـ ـ ـ ـ ة إلى الطريقة المبتكرة التي أستفيد فيها من القانون حقوق الإنسان والقانون الإنساني الدولي والقانون الجنائي الدولي والقانون الدولي العام لتحديد أو توضيح فحوى الجرائم الدولية ، أو الحقوق التي لا يجوز تقييدها ، أو القواعد القطعية للقانون الدولي العام .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الإشارة,الإشار,فالإشارة
"-أما أعمال الدعم التقني التي يلزم الاضطلاع بها فورا فهي تتمثل في تلك المهام التي أصبحت لا تجد من ينهض بها بعد انسحاب كتيبة الاتصالات الهولندية وبعد تخفيض عدد أ ـ ـ ـ د كتيبة السوقيات الفرنسية .-

- الحرف الأول [ أ ] - الحرف الأخير [ د ] - [ أ ـ ـ ـ د ] - عدد الحروف 5 -",أفراد,فأفراد,وأفراد
"-إلا أن م ـ ـ ـ ـ ت الشغور انخفضت إلى نحو 6 في المائة خلال عام 2010 .-

- الحرف الأول [ م ] - الحرف الأخير [ ت ] - [ م ـ ـ ـ ـ ت ] - عدد الحروف 6 -",معدلات,فمعدلات,ومعدلات
"-( ب ) تنفيذ نتائج المؤتمر العالمي الرابع المعني بالمرأة و ـ ـ ـ ـ ج الدورة الاستثنائية الثالثة والعشرين للجمعية العامة-

- الحرف الأول [ و ] - الحرف الأخير [ ج ] - [ و ـ ـ ـ ـ ج ] - عدد الحروف 6 -",ونتائج,ونتائجه,نتائج
"-63 - في البيان الذي أدلى به ر ـ ـ ـ  الدورة السابعة والخمسين في 20 نيسان / أبريل 2001 بالنيابة عن اللجنة E / 2001 / 23 - E / CN . 4 / 2001 / 167 ) ، الفقرة 239 ) ، رجت اللجنة من مفوضة الأمم المتحدة السامية لحقوق الإنسان أن تقدم تقريرا مؤقتا إلى الجمعية العامة في دورتها السادسة والخمسين وتقريرا إلى اللجنة في دورتها الثامنة والخمسين .-

- الحرف الأول [ ر ] - [ ر ـ ـ ـ  ] - عدد الحروف 4 -",رئيس,ورئيس,ئيس
"-196 - وأردفت ق ـ ـ ـ ة إن بروتوكول مونتريال يعتبر أساسيا بالنسبة لجدول أعمال التنمية الدولي وهو هام بصفة خاصة بالنسبة للمجموعات الفقيرة والمهمشة والتي غالبا ما تكون أكثر عرضة لأخطار التدهور البيئي .-

- الحرف الأول [ ق ] - الحرف الأخير [ ة ] - [ ق ـ ـ ـ ة ] - عدد الحروف 5 -",قائلة,وقائلة,قائلآ
"-وعرض وكيل الأمين العام لخدمات الرقابة الداخلية التقرير السنوي لذلك المكتب ( A / 56 / 381 ) والتقريرين المتعلقين بالتفتيش على إدارة البرامج والممارسات الإدارية في مكتب مراقبة المخدرات ومنع الجريمة A / 56 / 83 ) وبمراجعة حسابات عمليات م ـ ـ ـ ـ ة الأمم المتحدة لشؤون اللاجئين في ألبانيا ( A / 56 / 128 ) .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ـ ة ] - عدد الحروف 6 -",مفوضية,ومفوضية,المفوضية
"-وإذ يؤكد من جديد التزامه بالتنفيذ التام لجميع أحكام القرار 1701 ( 2006 ) ، وإدراكا منه لمسؤولياته في المساعدة على كفالة وقف دائم ل ـ ـ ـ ـ ق النار وإيجاد حل طويل الأجل على النحو المتوخى في القرار ،-

- الحرف الأول [ ل ] - الحرف الأخير [ ق ] - [ ل ـ ـ ـ ـ ق ] - عدد الحروف 6 -",لإطلاق,لإطلاقه,ولإطلاق
"-ولكفالة استمرار مجتمع مستقر ومتجانس في جزيرة مان ، قامت الحكومة ب ـ ـ ـ  برنامج تشريعي مدته ثلاث سنوات يشمل حاليا تشريعات جديدة لتجريم التمييز القائم على أساس العنصر واللون والعرق والأصل .-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بوضع,بوضعة,ووضع
