QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-السيد والتر كالين ( ممثل الأمين العام المعني بحقوق ا ـ ـ ـ ـ ـ ن للمشردين داخليا ) ؛ والسيدة أسما جاهنغير ( المقررة الخاصة المعنية بحرية الدين أو المعتقد ) ؛ والسيد ليوناردو ديبوي ( المقرر الخاص المعني باستقلال القضاة والمحامين )-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ن ] - عدد الحروف 7 -",الإنسان,ألإنسان,الانسان
"-إسهام الأونكتاد ، في حدود ولايته ، في تنفيذ ن ـ ـ ـ ج المؤتمرات الرئيسية ومؤتمرات القمة التي تعقدها الأمم المتحدة ، واستعراض التقدم المحرز في هذا التنفيذ ، في إطار بنود جدول أعماله ذات الصلة-

- الحرف الأول [ ن ] - الحرف الأخير [ ج ] - [ ن ـ ـ ـ ج ] - عدد الحروف 5 -",نتائج,نتائجا,النتائج
"-( ه ) القيام حسب الاقتضاء ، على الصعيدين القطري والإقليمي ، بوضع [ استراتيجيات / برامج ] وخيارات للسياسات [ تشمل ، حسب الاقتضاء ، أهدافا إرشادية لإدخال تحسينات في مجال ك ـ ـ ـ ة استخدام الطاقة ] ؛-

- الحرف الأول [ ك ] - الحرف الأخير [ ة ] - [ ك ـ ـ ـ ة ] - عدد الحروف 5 -",كفاءة,وكفاءة,الكفاءة
"-6 - حدد مستوى أجور أعضاء المحكمة الدولية لقانون البحار ( المشار إليها فيما يلي "" بالمحكمة "" ) في ا ـ ـ ـ ـ ـ ـ ع الرابع للدول الأطراف المعقود عام 1996 .-

- الحرف الأول [ ا ] - الحرف الأخير [ ع ] - [ ا ـ ـ ـ ـ ـ ـ ع ] - عدد الحروف 8 -",الاجتماع,اجتماع,الإجتماع
"-فمن شأن هذا التعاون أن يسهم في التوصل إلى حل دائم لمشكلة الجماعات المسلحة الأجنبية المتبقية في جمهورية الكونغو الديمقراطية ، وفي تسوية لمسألة القوات الديمقراطية ل ـ ـ ـ ـ ر رواندا على وجه الخصوص .-

- الحرف الأول [ ل ] - الحرف الأخير [ ر ] - [ ل ـ ـ ـ ـ ر ] - عدد الحروف 6 -",لتحرير,ولتحرير,لتحريره
"-فقد أنشأت الدورة الاستثنائية الأولى المكرسة لنزع السلاح المؤتمر لغرض محدد ، وهو تنشيط آ ـ ـ ـ  نزع السلاح في ذلك الوقت ، وهدفت ولايته إلى تيسير تنفيذ برنامج العمل الذي اعتمدته الدورة الاستثنائية ( القرار د - إ 10 / 2 ، الجزء الثالث ) . وبالتحديد ، سمح مؤتمر نزع السلاح باعتماد اتفاقية الأسلحة الكيميائية ومعاهدة الحظر الشامل للتجارب النووية ، مع أن تلك المعاهدة لم يبدأ نفاذها حتى الآن .-

- الحرف الأول [ آ ] - [ آ ـ ـ ـ  ] - عدد الحروف 4 -",آلية,وآلية,لآلية
"-وطلب المجلس / المنتدى أيضا ، خلال دورته التاسعة عشرة ودورته الاستثنائية الخامسة ، من اليونيب إسناد أولوية عالية للمياه ا ـ ـ ـ ـ ة ومساعدة البلدان النامية في تقدير قدراتها على تقييم المياه ا ـ ـ ـ ـ ة ، ووضع وتنفيذ خطط إدارة متكاملة لموارد المياه من خلال التعاون الإقليمي .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",العذبة,والعذبة,العذبه
"-139 - طلبت الجمعية العامة ، في قرارها 55 / 220 جيم المؤرخ 14 حزيران / يونيه 2001 عن مجلس مراجعي الحسابات ، إلى الأمين العام أن يكفل لجوء إدارات بعثات حفظ السلام إلى اتباع أسلوب تحديد الأهداف ، وأن يكفل أيضا أن تبلغ الجمعية العامة بالتطورات المتصلة بهذه الأهداف وبمدى تحققها من خلال تقارير ا ـ ـ ـ ـ ء المالي للبعثات .-

- الحرف الأول [ ا ] - الحرف الأخير [ ء ] - [ ا ـ ـ ـ ـ ء ] - عدد الحروف 6 -",الأداء,والأداء,ولأداء
"-34 - عند تطبيق هذه المعايير الرئيسية على سير ع ـ ـ  الأونكتاد ، تحتاج الدول الأعضاء إلى أن تكون مسؤولة فعالة في توجيه ع ـ ـ  المنظمة .-

- الحرف الأول [ ع ] - [ ع ـ ـ  ] - عدد الحروف 3 -",عمل,وعمل,عمله
"-لذا ، أعدت البعثة توجيهات للموظفين وتقوم حاليا بتدريب مقدمي طلبات ا ـ ـ ـ ـ ـ د من أجل تحسين هذه العملية .-

- الحرف الأول [ ا ] - الحرف الأخير [ د ] - [ ا ـ ـ ـ ـ ـ د ] - عدد الحروف 7 -",التوريد,والتوريد,التوريدات
