QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-لقد أشرت تكرارا في بياني إلى ا ـ ـ ـ ـ ـ ة الختامية للدورة الاستثنائية العاشرة ، وذلك لأبين فقط أن ا ـ ـ ـ ـ ـ ة التي حددت أغراض هذا المؤتمر ومسار عمله لمدى 23 عاما ما زالت تحتفظ بصلاحيتها في الوقت الحاضر ، إذا كنا ملتزمين باتباع نهج متعدد الأطراف .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الوثيقة,والوثيقة,بالوثيقة
"-20 - لقد حدد العنصر المعني بحقوق الإنسان في بعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية مسألة م ـ ـ ـ ـ ة الإفلات من العقاب ، وفقا لولايته ، كواحدة من أنشطته الرئيسية .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ـ ة ] - عدد الحروف 6 -",مكافحة,ولمكافحة,المكافحة
"-27 - وانصب تركيز اللجنة الفرعية على مسألة الحقوق الاقتصادية والاجتماعية والثقافية . فقد قدم المقررون الخاصون تقريرا أوليا عن العولمة وآثارها على التمتع الكامل بحقوق الإنسان ، وتناولت اللجنة الفرعية في أحد قراراتها مسألة الملكية الفكرية وحقوق الإنسان ، ولا سيما التضارب الفعلي أو المحتمل بين تطبيق منظمة التجارة الدولية للاتفاق المتعلق بجوانب حقوق الملكية الفكرية المتصلة ب ـ ـ ـ ـ ـ ـ ة وإعمال حقوق الإنسان .-

- الحرف الأول [ ب ] - الحرف الأخير [ ة ] - [ ب ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",بالتجارة,بالتجاره,كالتجارة
"-وهذا هو واحد من أغراض شبكة صلات الوصل المحورية الخاصة بالإدارة القائمة على النتائج و ـ ـ ـ ي تمثل جميع فروع اليونيدو التي استحدثت في مطلع عام 2006 .-

- الحرف الأول [ و ] - الحرف الأخير [ ي ] - [ و ـ ـ ـ ي ] - عدد الحروف 5 -",والتي,التي,كوالتي
"-96 - ويذكر الأمين العام في الفقرة 57 من تقريره أن م ـ ـ ـ ة الطيران المدني الدولي تشاطر وحدة التفتيش المشتركة وجهات نظرها بشأن ضرورة إسناد مركز أعلى لمعايير سلامة الطيران المشتركة داخل منظومة الأمم المتحدة .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ة ] - عدد الحروف 5 -",منظمة,فمنظمة,ومنظمة
"-إن الانتخابات الديمقراطية التي أجريت في جنوب افريقيا قبل شهرين قد أغلقت فصلا طويلا وقاتما لا في تاريخ جنوب افريقيا فحسب وإنما في تاريخ ا ـ ـ ـ ـ ـ ة أيضا .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",البشرية,بالبشرية,والبشرية
"-١٠٣ - إثر مشاورات أجريت عن طريق اللجنة الاستشارية المعنية بالمسائل الإدارية ) الشؤون المالية وشؤون الميزانية ( مع فريق مراجعي ا ـ ـ ـ ـ ـ ـ ت الخارجيين للأمم المتحدة والوكالات المتخصصة والوكالة الدولية للطاقة الذرية ، واستجابة لطلب صاغته الجمعية العامة في مقررها ٤٦ / ٤٤٥ ، المؤرخ ٢٠ كانون الأول / ديسمبر ١٩٩١ ، شرعت لجنة التنسيق الادارية ، بنهاية عام ١٩٩١ ، في عمل يتعلق بوضع معايير محاسبية موحدة للمنظومة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",الحسابات,بالحسابات,والحسابات
"-44 - وبلغ م ـ ـ ـ  الاستجابة العامة لنداء الأمم المتحدة الموحد لإريتريا لعام 2005 نسبة 62 . 9 في المائة من المبلغ المطلوب وقدره 156 . 4 مليون دولار ، وبلغت نسبة تمويل الأغذية 70 في المائة ، فيما بلغت نسبة تمويل العناصر من غير الأغذية 43 في المائة من الاحتياجات .-

- الحرف الأول [ م ] - [ م ـ ـ ـ  ] - عدد الحروف 4 -",معدل,ومعدل,فمعدل
"-وفي 10 حزيران / يونيه ، قامت طائرة عسكرية تركية من طراز C - 160 بالتوغل في منطقة معلومات طيران نيقوسيا ، منتهكة بذلك القواعد الدولية للملاحة الجوية والمجال الجوي ا ـ ـ ـ ـ ي لجمهورية قبرص ، وحلقت فوق منطقة كرباسيا ( رأس القديس أندرياس ) قبل أن تغادر باتجاه الجنوب الشرقي .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",الوطني,لوطني,والوطني
"-الخدمات الاستشارية : الارتقاء بالأدوات التحليلية وتوليفها ونشرها وتطبيقها وتعزيزها من أجل تحسين صياغة ا ـ ـ ـ ـ ـ ـ ت البيئية والإنمائية وتصميم البرامج والمشاريع لتنفيذ نهج متكامل .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",السياسات,والسياسات,فالسياسات
