QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-والآلية القضائية الجديدة المخصصة للتصدي لأعمال القرصنة والسطو المسلح في ا ـ ـ ـ ر قبالة سواحل الصومال ستعالج حالة تختلف عما تعالجه محاكم الأمم المتحدة والمحاكم المدعومة من الأمم المتحدة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ر ] - عدد الحروف 5 -",البحر,فالبحر,كالبحر
"-لكن ، وفقا ل ـ ـ ـ ـ ة ٦ من المادة ٣ من المرفق يدعى الطرفان الى الاتفاق على حل وسط وإذا لم يتوصلا الى ذلك في غضون ثلاثة أشهر جاز عرض النزاع على الهيئة بطلب من جانب واحد ) المادة ٣ ، الفقرة ٨ ( ولا يرى المراقب عن سويسرا سببا مقبولا لوجود هذه القاعدة المستعارة من اتفاقيات قديمة ، وهي قاعدة يبدو أن نتيجتها الوحيدة هي تأخير اجراء يراد الإسراع به .-

- الحرف الأول [ ل ] - الحرف الأخير [ ة ] - [ ل ـ ـ ـ ـ ة ] - عدد الحروف 6 -",للفقرة,لفقرة,والفقرة
"-وبطبيعة الحال يجب أن يجري العمل في إطار القانون واحترام س ـ ـ ـ ة الدول ، ويجب أن تراعى فيه السمات الخاصة لكل دولة .-

- الحرف الأول [ س ] - الحرف الأخير [ ة ] - [ س ـ ـ ـ ة ] - عدد الحروف 5 -",سيادة,وسيادة,ولسيادة
"-نصيب الفرد من ا ـ ـ ـ ل القومي الإجمالي ( بدولارات الولايات المتحدة )-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ل ] - عدد الحروف 5 -",الدخل,فالدخل,والدخل
"-رابعا - التوسع في مجال ا ـ ـ ـ ـ ـ ـ ـ ـ ـ ة الوقائية وتقديم المساعدة الانسانية وتسوية المنازعات-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 11 -",الدبلوماسية,والدبلوماسية,بالدبلوماسية
"-"" ويناشد مجلس الأمن بلدان المنطقة ، وفريق الأصدقاء ، ووكالات الأمم المتحدة وصناديقها وبرامجها ، والمجتمع الدولي ، النظر في تقديم المساعدة إلى أمانة المؤتمر والصندوق الخاص للتعمير والتنمية في منطقة البحيرات ا ـ ـ ـ ـ ى من أجل دعم تنفيذ الأطراف ميثاق السلام والاستقرار والتنمية في منطقة البحيرات ا ـ ـ ـ ـ ى "" .-

- الحرف الأول [ ا ] - الحرف الأخير [ ى ] - [ ا ـ ـ ـ ـ ى ] - عدد الحروف 6 -",الكبرى,لكبرى,بالكبرى
"-28 - وفي أعقاب التقرير الذي قدمه الرئيس المشارك لفريق الاتصال ، اعتمد الفريق ا ـ ـ ـ ـ ل مشروع المقرر الوارد في ورقة قاعة الاجتماع الذي عمم أثناء الدورة ، أو تم تعديله شفويا .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ـ ل ] - عدد الحروف 6 -",العامل,فالعامل,كالعامل
"-: : الإرشاد وإسداء المشورة لكبار المسؤولين والموظفين ذوي الرتب المتوسطة في السجون ، ولا سيما بشأن إ ـ ـ ـ ة السجون والمعاملة الإنسانية للسجناء ، عن طريق الاشتراك اليومي في المواقع مع موظفي السجون المعارين في 13 سجنا ، في شمال السودان ( 3 ) وجنوبه ( 10 )-

- الحرف الأول [ إ ] - الحرف الأخير [ ة ] - [ إ ـ ـ ـ ة ] - عدد الحروف 5 -",إدارة,فإدارة,إلإدارة
"-9 - ترحب بالقرار الذي اتخذه مجلس مرفق البيئة العالمية ، في اجتماعه المعقود في الفترة من 1 إلى 3 تشرين الثاني / نوفمبر 2000 ، والذي طلب فيه إلى الرئيس ا ـ ـ ـ ـ ـ ـ ي استكشاف أفضل الخيارات المتاحة لتعزيز الدعم الذي يقدمه المرفق لمساعدة البلدان المتضررة ، وبخاصة البلدان الواقعة في أفريقيا ، على تنفيذ الاتفاقية ، مع مراعاة التجديد الثالث للموارد ( ) ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ـ ـ ي ] - عدد الحروف 8 -",التنفيذي,والتنفيذي,تنفيذي
"-489 - والتأمين ا ـ ـ ـ ي العام إلزامي لجميع الأشخاص الوارد تعريفهم في قانون التأمين ا ـ ـ ـ ي العام .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ي ] - عدد الحروف 5 -",الصحي,والصحي,الصرف
