QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-49 - وبناء على طلب الهيئة الفرعية للمشورة العلمية والتكنولوجية ، أعد البرنامج تقريرا عن حلقة العمل المتعلقة بالخيارات المبتكرة لتمويل تطوير ونقل التكنولوجيات ، المعقودة في تشرين الأول / أكتوبر 2005 في بون ، وتقريرا توليفيا عن المتطلبات التكنولوجية المحددة في 23 تقريرا مكتملا عن تقييم الاحتياجات التكنولوجية و25 بلاغا وطنيا مقدمة من أطراف غير مدرجة بالمرفق الأول ، وورقة تقنية تتعلق بتطبيقات التكنولوجيات السليمة ب ـ ـ ـ ا من أجل التكيف مع تغير المناخ .-

- الحرف الأول [ ب ] - الحرف الأخير [ ا ] - [ ب ـ ـ ـ ا ] - عدد الحروف 5 -",بيئيا,وبيئيا,بيئية
"-إضافة إلى ذلك ، استخدمت اليونيفيل 390 م ـ ـ ـ ا مدنيا ، من بينهم 100 موظف دولي و 290 م ـ ـ ـ ا محليا .-

- الحرف الأول [ م ] - الحرف الأخير [ ا ] - [ م ـ ـ ـ ا ] - عدد الحروف 5 -",موظفا,وموظفا,موظفان
"-439 - قبل غزو العراق واحتلاله ل ـ ـ ـ ـ ت ، كانت البلدية تكسب دخلا من إيجار خمسة مسالخ .-

- الحرف الأول [ ل ] - الحرف الأخير [ ت ] - [ ل ـ ـ ـ ـ ت ] - عدد الحروف 6 -",للكويت,الكويت,للعراق
"-( م ) تنفذ نظام إدارة ا ـ ـ ـ ن بالأمم المتحدة داخل إدارة عمليات حفظ السلام في المقر وفي العمليات التي تقودها الإدارة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ن ] - عدد الحروف 5 -",الأمن,والأمن,الامن
"-ففي المغرب ا ـ ـ ـ ـ ي ، ورغم جهود متواصلة منذ زهاء خمس سنوات من أجل إرساء صرح هذا التجمع الواعد بالعزة والرخاء لشعوب المنطقة ، حيث تجلى ذلك في قمة نواكشوط المنعقدة في تشرين الثاني / نوفمبر ١٩٩٢ التي تمخضت عن نتائج هامة وعملية ، لا تزال هناك قضيتان تشغلان بال قادتنا وشعوبنا .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",العربي,العربيالخليج,فالعربي
"-وسيتعين علينا أيضا أن ندربهم وأن نجد لهم في أنحاء البلاد أعمالا توفيهم أجورهم مما يسهل عملية إ ـ ـ ـ ة دمجهم الاجتماعي والاقتصادي .-

- الحرف الأول [ إ ] - الحرف الأخير [ ة ] - [ إ ـ ـ ـ ة ] - عدد الحروف 5 -",إعادة,إعاد,وإعادة
"-"" يمكن للجنة أن تقترح على الطرفين أن يعينا خبراء استشاريين للاستعانة بهم في النظر في الجوانب ا ـ ـ ـ ـ ـ ة للنزاع .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",التقنية,فالتقنية,بالتقنية
"-62 - ونؤكد مجددا أنه ينبغي للحكومات والسلطات المحلية والجهات الشريكة الأخرى في جدول أعمال الموئل أن ترصد وتقيم أداءها بصورة منتظمة ، وأن تقوم الحكومات على جميع المستويات ، عند تنفيذها لجدول أعمال الموئل ، بتحديد ونشر أ ـ ـ ـ  الممارسات وتطبيق مؤشرات تنمية المأوى والمستوطنات البشرية .-

- الحرف الأول [ أ ] - [ أ ـ ـ ـ  ] - عدد الحروف 4 -",أفضل,وأفضل,وكأفضل
"-- حث الدول وكيانات الأمم المتحدة والمنظمات الإقليمية ودون الإقليمية والأطراف الأخرى المعنية على ضمان ز ـ ـ ـ ة تمثيل المرأة على جميع مستويات صنع القرار في المؤسسات والآليات الوطنية والإقليمية والدولية لمنع نشوب النزاعات وإدارتها وحلها .-

- الحرف الأول [ ز ] - الحرف الأخير [ ة ] - [ ز ـ ـ ـ ة ] - عدد الحروف 5 -",زيادة,وزيادة,كزيادة
"-وبهذه المناسبة ، رفضت محكمة مراجعة ا ـ ـ ـ ـ ـ م الخاصة باللاجئين ، مرة أخرى ، السماح لصاحبة البلاغ بالحصول على المعلومات المطلوبة .-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ ـ ـ م ] - عدد الحروف 7 -",الأحكام,فالأحكام,والأحكام
