QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-رابعا ، يجب توفير ت ـ ـ ـ ل التنمية للبلدان النامية التي لديها حيز مالي محدود وعجز ضخم ، بما في ذلك موارد لتحقيق الأهداف الإنمائية للألفية والاستثمار في النمو المستدام .-

- الحرف الأول [ ت ] - الحرف الأخير [ ل ] - [ ت ـ ـ ـ ل ] - عدد الحروف 5 -",تمويل,تمويله,تمويلا
"-وفى ضوء استمرار إسرائيل في رفض الانصياع لقرارات الشرعية الدولية ، وإصرارها على المضي في انتهاك قواعد القانون الدولي والقانون الدولي ا ـ ـ ـ ـ ـ ـ ي ، وفى تصعيد عدوانها على الشعب الفلسطيني وتكثيف أعمالها الاستيطانية ، والاستمرار في بناء جدار التوسع العنصري وفى تنفيذ مخططات تهويد القدس ،-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ـ ـ ي ] - عدد الحروف 8 -",الإنساني,والإنساني,الأنساني
"-94 - ورغم أن قرار الجمعية العامة 61 / 16 اعتمد حديثا إلى حد ما ، فمن ا ـ ـ ـ ـ ح أن هناك مجالا لتحسين تنفيذه .-

- الحرف الأول [ ا ] - الحرف الأخير [ ح ] - [ ا ـ ـ ـ ـ ح ] - عدد الحروف 6 -",الواضح,والواضح,فالواضح
"-٩٠١ - يقدم المركز في كل عام ما يزيد على مائة منحة من منح التدريب الداخلي لطلاب خريجين لتمكينهم من اكتساب معرفة مباشرة بأنشطة الأمم المتحدة وإجراءاتها في ميدان حقوق الإنسان عن طريق المشاركة ا ـ ـ ـ ـ ـ ة في عمل المركز تحت الإشراف المباشر لموظفيه .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الفعلية,والفعلية,الفعليه
"-وصادق الكثير من الممثلين على انشاء لجنة تنسيق وطنية كخطوة أولى في التحضير ، وفي بلدان عدة ترأس هذه اللجنة أو ترعاها سلطات عليا ، وهي ت ـ ـ  ممثلين لمنظمات حكومية وغير حكومية .-

- الحرف الأول [ ت ] - [ ت ـ ـ  ] - عدد الحروف 3 -",تضم,وتضم,تتضم
"-74 - ووفقا للتكاليف القياسية للمرتبات التي حددتها الأمم المتحدة ، الإصدار 5 ، فإن معدل ا ـ ـ ـ ـ ـ ـ ف العامة للموظفين لعام 2011 المنطبق على لاهاي محدد بقيمة ثابتة هي 42 في المائة ، أي نفس مستوى ا ـ ـ ـ ـ ـ ـ ف القياسية لعام 2009 .-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ـ ف ] - عدد الحروف 8 -",التكاليف,فالتكاليف,والتكاليف
"-25 - وينص دستور برمودا أيضا على إمكانية إنشاء محكمة خاصة ، كلما دعت الحاجة إلى ذلك ، لغرض ممارسة أي اختصاص يسند إليها بموجب ق ـ ـ ـ ن صادر عن السلطة التشريعية .-

- الحرف الأول [ ق ] - الحرف الأخير [ ن ] - [ ق ـ ـ ـ ن ] - عدد الحروف 5 -",قانون,فقانون,وقانون
"-97 - تلقى الفريق معلومات موثوقا بها تتعلق بما يبدو أنه مشاركة غير مشروعة واسعة النطاق من قبل عناصر تابعة للقوات المسلحة لجمهورية الكونغو ا ـ ـ ـ ـ ـ ـ ـ ـ ـ ة في تصدير منتجات الأخشاب من شرق جمهورية الكونغو ا ـ ـ ـ ـ ـ ـ ـ ـ ـ ة ، وهو سيواصل التحقيق في هذه المسألة أثناء ولايته .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 11 -",الديمقراطية,لديمقراطية,فالديمقراطية
"-5 - ولوحظت زيادة طفيفة في عدد الحوادث خلال الفترة ا ـ ـ ـ ـ ـ ـ ة بهذا التقرير .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المشمولة,المشمول,مشمولة
"-ونظمت المفوضية العليا لشؤون اللاجئين اجتماعا مع 50 من النازحات بمناسبة يوم المرأة العالمي ، وألقي الضوء خلاله على حقوق المرأة ومشاركتها في الحياة السياسية . كذلك شاركت المفوضية في أنشطة شددت على التحديات التي ت ـ ـ ـ ـ ـ ا المرأة الفلسطينية إثر انتخابات المجلس التشريعي الفلسطيني الأخيرة .-

- الحرف الأول [ ت ] - الحرف الأخير [ ا ] - [ ت ـ ـ ـ ـ ـ ا ] - عدد الحروف 7 -",تواجهها,ستواجهها,وتواجهها
