QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-وفي عام 2005 أصبحت المكسيك أولى الأطراف العاملة بموجب المادة 5 التي توقفت كليا عن إنتاج مركبات ا ـ ـ ـ ـ ـ ن الكلورية فلورية ، بمساعدة من الصندوق متعدد الأطراف ، وهو معلم بارز لما حققه بروتوكول مونتريال من تقدم على مستوى العالم .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ن ] - عدد الحروف 7 -",الكربون,لكربون,الكربونة
"-18 - هل أوقفتم أيا من الأفراد المدرجين في القائمة في أي نقطة من نقاط الحدود أو أثناء عبوره لأراضيكم ؟ إذا كان الأمر كذلك ، يرجى تقديم معلومات إضافية حسب ا ـ ـ ـ ـ ـ ـ ء .-

- الحرف الأول [ ا ] - الحرف الأخير [ ء ] - [ ا ـ ـ ـ ـ ـ ـ ء ] - عدد الحروف 8 -",الاقتضاء,الاقتضاب,اقتضاء
"-غير أن فرقة العمل القطرية للرصد والإبلاغ لم تتمكن من الاتصال بهذه الجماعات أو رصد وجود الأطفال بشكل مباشر في هذه الجماعات بسبب ا ـ ـ ـ ـ د التي فرضتها الحكومة على الوصول .-

- الحرف الأول [ ا ] - الحرف الأخير [ د ] - [ ا ـ ـ ـ ـ د ] - عدد الحروف 6 -",القيود,لقيود,والقيود
"-"" إذ تشير إلى قراراها ٣٥ / ١٤٢ باء ا ـ ـ ـ ـ خ ١٢ كانون الأول / ديسمبر ١٩٨٠ ، الذي أدخل نظام الأمم المتحدة للإبلاغ الموحد عن النفقات العسكرية ، وقرارها ٤٦ / ٢٥ ا ـ ـ ـ ـ خ ٦ كانون الأول / ديسمبر ١٩٩١ وقرارها ٤٧ / ٥٤ باء ا ـ ـ ـ ـ خ ٩ كانون الأول / ديسمبر ١٩٩٢ ، بشأن المبادئ التوجيهية والتوصيات المتعلقة بالمعلومات الموضوعية عن المسائل العسكرية ،-

- الحرف الأول [ ا ] - الحرف الأخير [ خ ] - [ ا ـ ـ ـ ـ خ ] - عدد الحروف 6 -",المؤرخ,والمؤرخ,فالمؤرخ
"-تقرير لجنة مجلس الأمن المنشأة بموجب ا ـ ـ ـ ـ ر 661 ( 1990 ) بشأن الحالة بين العراق والكويت ، عملا بالفقرة الفرعية ( و ) من الفقرة 6 من المبادئ التوجيهية لتسهيل تنفيذ ما نصت عليه الفقرات 24 و 25 و 27 من قرار المجلس 687 ( 1991 ) تنفيذا تاما على الصعيد الدولي-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ر ] - عدد الحروف 6 -",القرار,والقرار,فالقرار
"-وانخفض التوظيف في الحكومة ا ـ ـ ـ ـ ـ ـ ة وحكومات المقاطعات من نحو 38 في المائة في عام 1992 إلى أقل من 28 في المائة بقليل في عام 1998 .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المركزية,والمركزية,بالمركزية
"-وعندما تصل هذه الممارسات إلى علم المحاكم ، حتى من خلال البلاغات المجهولة ، تقوم على نحو منتظم بتوجيه لائحة اتهام إلى مرتكب ا ـ ـ ـ ـ ـ ة ، ولكن في الممارسة العملية تلتزم ضحايا تشويه الأعضاء التناسلية للأنثى الصمت حرصا على شرف العائلة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الجريمة,فالجريمة,والجريمة
"-لجنة التنمية المستدامة العاملة بوصفها اللجنة التحضيرية ل ـ ـ ـ ـ ر القمة العالمي للتنمية المستدامة-

- الحرف الأول [ ل ] - الحرف الأخير [ ر ] - [ ل ـ ـ ـ ـ ر ] - عدد الحروف 6 -",لمؤتمر,للمؤتمر,لامؤتمر
"-وأعلنوا كذلك التزامهم بمواصلة التعاون تحت رعاية فريق الإدارة البيئية ، وذلك بهدف التدليل على مزايا اتباع نهج متعدد القطاعات لتطوير وتنفيذ ج ـ ـ ـ  الأعمال الدولي للتنوع البيولوجي ؛-

- الحرف الأول [ ج ] - [ ج ـ ـ ـ  ] - عدد الحروف 4 -",جدول,كجدول,لجدول
"-ويجب أن تشمل عملية التقوية أيضا تخفيف العبء المنزلي عن النساء الفقيرات ، وتمكينهن من خدمات الصحة وتنظيم الأسرة والتعليم ، والنهوض بالحقوق القانونية و ـ ـ ـ ـ ـ ـ ـ ة للمرأة .-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 9 -",والسياسية,والاقتصادية,السياسية
