QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-والتحدي الرئيسي الذي يواجه صانعي السياسات في الدول الأعضاء هو تسريع عملية تحقيق ا ـ ـ ـ ـ ـ ف الواردة في إعلان الأمم المتحدة بشأن الألفية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ف ] - عدد الحروف 7 -",الأهداف,والأهداف,كالأهداف
"-( ب ) التعاون بشأن نهج مشترك لعمليات تقليص الإنبعاثات في منظومة الأمم المتحدة ، عن طريق إعداد خطط لتخفيض الإنبعاثات لدى منظمات الأمم المتحدة ، والعمل مع الشبكات المشتركة للوكالات المختصة بما في ذلك الشبكات العاملة في مجال السفر ، إدارة المرافق ، الشراء وتكنولوجيا ا ـ ـ ـ ـ ـ ـ ـ ت والاتصالات ، بشأن كيفية تطبيق سياسات الإدارة ذات الصلة أو تطويعها لدعم الإدارة المستدامة ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 9 -",المعلومات,المعلوماتى,ولمعلومات
"-وفي الحالات التي تكون الدول الأطراف في اتفاقية القضاء على التمييز العنصري قد أنشأت أو حددت هيئة وطنية مختصة لتلقي التماسات الأفراد أو جماعات الأفراد الذين يدعون أنهم ضحايا التمييز العنصري ، فإنه لا يجوز لهؤلاء المشتكين أن يعرضوا المسألة على لجنة القضاء على التمييز العنصري إلا إذا أخفقوا في الحصول على نتيجة مرضية من الهيئة ا ـ ـ ـ ـ ـ ة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الوطنية,لوطنية,بالوطنية
"-ويجري في الفترة 1999 - 2003 تنفيذ برنامج بشأن إ ـ ـ ـ ة تأهيل الصناعة الخفيفة وتنميتها ، كما يجري وضع برنامج للاستعاضة عن الصادرات في قطاعي الصناعة الخفيفة وصناعة الأغذية للفترة 2000 - 2003 .-

- الحرف الأول [ إ ] - الحرف الأخير [ ة ] - [ إ ـ ـ ـ ة ] - عدد الحروف 5 -",إعادة,إعاد,وإعادة
"-65 / 288 - التقديرات ا ـ ـ ـ ـ ـ ـ ة بالبعثات السياسية الخاصة والمساعي الحميدة والمبادرات السياسية الأخرى التي تأذن بها الجمعية العامة و / أو مجلس الأمن-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المتعلقة,والمتعلقة,ومتعلقة
"-وهل يتمتعون بمركز الأقليات فيما يخص حماية حقوق الإنسان ؟ وما هي نتيجة المداولات بشأن المسائل المتعلقة بالشعوب الأصلية التي قيل في الفقرة 765 إنها قيد البحث ؟ وهل يعتبر ا ـ ـ ـ ـ ز القانوني لتتار القرم في نفس مستوى مركز الأقليات القومية ؟ كذلك فإن حالة الأقليات اللغوية ( المشار إليها في المادة 27 من العهد ) التي لا تعتبر في الوقت نفسه أقليات قومية غير واضحة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ز ] - [ ا ـ ـ ـ ـ ز ] - عدد الحروف 6 -",المركز,والمركز,وبالمركز
"-ويضاف إلى ذلك أن برنامج الأمم المتحدة للزمالات في م ـ ـ ـ  حقوق الإنسان كرس تقليديا للتدريب على إعداد التقارير المطلوبة بموجب المعاهدات .-

- الحرف الأول [ م ] - [ م ـ ـ ـ  ] - عدد الحروف 4 -",مجال,بمجال,فمجال
"-وقد نص على إجراء المشاورات وعلى إمكانية تقدم أحد الطرفين إلى الطرف الآخر بطلبات اتخاذ إجراءات تصحيحية لتدارك الممارسات التجارية التقييدية التي لها آثار ضارة ع ـ ـ ـ ة للحدود .-

- الحرف الأول [ ع ] - الحرف الأخير [ ة ] - [ ع ـ ـ ـ ة ] - عدد الحروف 5 -",عابرة,وعابرة,العابرة
"-36 - وواصل حديثه قائلا إن النرويج ترحب بإجراء تخفيضات في الترسانات النووية ، سواء تقرر إجراؤها من جانب واحد أو ، كما ح ـ ـ  مؤخرا ، بين دولتين هما الولايات المتحدة والاتحاد الروسي اللتين يناشدهما وفده أن تواصلا المحادثات بينهما بغية إدراج جميع فئات الأسلحة النووية ، بما يشمل الأسلحة التكتيكية ، في عمليات تحديد الأسلحة النووية ونزع السلاح .-

- الحرف الأول [ ح ] - [ ح ـ ـ  ] - عدد الحروف 3 -",حدث,وحدث,يحدث
"-وينبغي إتاحة مادة مطبوعة في جميع ا ـ ـ ـ ـ ـ ـ ت المعنية بالإجراءات ؛ وعلى باب كل مكتب عام ينبغي أن يشير ملصق إلى "" قائمة "" الخدمات المقدمة ، أي ما هي الخطوات التي يمكن إنجازها ، مع تفاصيل كاملة للعناصر ذات الصلة ( النتائج المتوقعة ، المتطلبات ، الشكاوى ، إلخ ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",الإدارات,والإدارات,بالإدارات
