QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-1 - 3 نشر مفوض دائرة الشرطة الوطنية ل ـ ـ ـ ب أفريقيا في الجريدة الرسمية الإجراء الواجب اتباعه في عملية الإبلاغ المنصوص عليها في البند 12 ( 1 ) من قانون حماية الديمقراطية .-

- الحرف الأول [ ل ] - الحرف الأخير [ ب ] - [ ل ـ ـ ـ ب ] - عدد الحروف 5 -",لجنوب,للجنوب,لشمال
"-20 - ولا تزال الحكومة تواجه تحديا يتمثل في الكيفية التي يمكن بها توفير الحماية على أ ـ ـ ـ  وجه للمنظمات غير الحكومية الدولية التي تعمل دون حراسة كمسألة مبدئية .-

- الحرف الأول [ أ ] - [ أ ـ ـ ـ  ] - عدد الحروف 4 -",أفضل,وأفضل,وكأفضل
"-46 - واستنتج الخبراء أنه يجب اعتبار وباء فيروس نقص المناعة البشرية / الإيدز كارثة تقتضي اتخاذ تدابير غوثية تراعي الفوارق بين الجنسين على المدى القريب للتخفيف من خطورة الحالات الطارئة و ـ ـ ـ ـ ـ ـ ـ ع بأنشطة على المدى البعيد تغير نوعية العلاقات بين الرجل والمرأة من أجل كفالة المساواة بين الجنسين والحد من خطر الإصابة .-

- الحرف الأول [ و ] - الحرف الأخير [ ع ] - [ و ـ ـ ـ ـ ـ ـ ـ ع ] - عدد الحروف 9 -",والاضطلاع,الاضطلاع,بالاضطلاع
"-١٠ - تؤكد الضرورة الملحة لتنمية الاقتصاد العالمي تنمية أكثر توازنا وتصحيح عدم التماثل واللامساواة الحاليين في التنمية الاقتصادية والتكنولوجية بين البلدان المتقدمة النمو و ـ ـ ـ ـ ـ ـ ة ، وهما شرطان أساسيان لتعزيز السلم والأمن الدوليين ؛-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",والنامية,النامية,النامي
"-37 - ويتحدث 90 في المائة من النيوزيلنديين من أصل أوروبي لغة و ـ ـ ـ ة فقط ( هي الإنكليزية في أغلب الحالات ) .-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ة ] - عدد الحروف 5 -",واحدة,واحدةمن,احدة
"-48 - واختتم قائلا إن الوفد الصيني يأمل بإخلاص في أن تنتهز جميع الأطراف الفرصة الضخمة التي أتاحها مؤتمر الاستعراض لعام 2010 وأن تعمل معا من أجل المضي قدما بطريقة متوازنة بالأهداف الثلاثة الواردة في المعاهدة ، وهي نزع السلاح النووي ، ومنع الانتشار النووي ، واستخدام الطاقة ا ـ ـ ـ ـ ـ ة في الأغراض السلمية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",النووية,والنووية,النووين
"-وتوصي اللجنة بأن تلتمس الدولة الطرف المساعدة التقنية التي تقدمها في إطار التعاون ا ـ ـ ـ ـ ي القائم في هذا الصدد جهات كاليونيسيف ومنظمة الصحة العالمية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",الدولي,كمالدولي,الدوليب
"-١ - قد يكون من المفيد تقديم آراء حكومة سري لانكا مشفوعة بتعليق موجز على المسار العام لتطور عمل اللجنة المخصصة منذ إنشائها ، في ظل ا ـ ـ ـ ـ ة السياسية الإقليمية والدولية المتغيرة وتوافق الآراء الناشئ داخل اللجنة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",البيئة,البيئ,والبيئة
"-ينبغي لمجالس إدارة مؤسسات م ـ ـ ـ ـ ة الأمم المتحدة الإنمائية أن تدعو الرؤساء التنفيذيين لكل منها إلى إجراء استعراض لهيكل الدرجات وقائمة المهارات لممثليهم الميدانيين وغيرهم من الموظفين وإلى تقديم تقارير عن ذلك أيضا إلى الجمعية العامة والمجلس الاقتصادي والاجتماعي .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ـ ة ] - عدد الحروف 6 -",مجموعة,فمجموعة,وكمجموعة
"-1 - الذين ينتهكون الأنظمة المتعلقة باستخدام الأسلحة العسكرية بما يتسبب في إحداث عواقب خطيرة ، يخضعون للإصلاح التأديبي من دون توقيف لمدة تصل إلى ثلاث سنوات أو يحكم عليهم ب ـ ـ ـ ـ ن لمدة تتراوح بين ستة أشهر وخمس سنوات .-

- الحرف الأول [ ب ] - الحرف الأخير [ ن ] - [ ب ـ ـ ـ ـ ن ] - عدد الحروف 6 -",بالسجن,وبالسجن,المؤبد
