QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-وتحث المقررة الخاصة الحكومات على إجراء التعديلات التشريعية اللازمة لضمان عدم معاملة ج ـ ـ ـ م القتل هذه معاملة تمييزية بموجب القانون وتوعية هيئاتها القضائية بالمسائل المتعلقة بالجنسين .-

- الحرف الأول [ ج ] - الحرف الأخير [ م ] - [ ج ـ ـ ـ م ] - عدد الحروف 5 -",جرائم,كجرائم,وجرائم
"-وتشارك في إعدادها وتقييمها وتحديثها الوزارات والإدارات الحكومية الأدنى مستوى المسؤولة مباشرة عن الوضع الرسمي والفعلي للمساواة بين الرجل والمرأة ، كما يشارك أفراد الجمهور المعنيون ، ولا سيما ا ـ ـ ـ ـ ـ ـ ت النسائية غير الحكومية والشركاء الاجتماعيون ( مثل نقابات العمال ومنظمات أصحاب العمل ) ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",المنظمات,والمنظمات,كالمنظمات
"-متابعة المؤتمر العالمي الرابع المعني بالمرأة والدورة الاستثنائية للجمعية العامة المعنونة "" المرأة عام 2000 : المساواة بين الجنسين والتنمية والسلام في القرن الحادي والعشرين "" : تنفيذ الأهداف الاستراتيجية والإجراءات الواجب اتخاذها في مجالات الاهتمام الحاسمة واتخاذ مزيد من الإجراءات والمبادرات : ت ـ ـ ـ ز مشاركة المرأة في التنمية : تهيئة بيئة مساعدة على تحقيق المساواة بين الجنسين والنهوض بالمرأة ، تأخذ في الاعتبار عدة ميادين منها التعليم والصحة والعمل-

- الحرف الأول [ ت ] - الحرف الأخير [ ز ] - [ ت ـ ـ ـ ز ] - عدد الحروف 5 -",تعزيز,وتعزيز,لتعزيز
"-تقديم التقارير من الدول ا ـ ـ ـ ـ ـ ف بموجب المادة 19 من الاتفاقية [ 3 ]-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ف ] - عدد الحروف 7 -",الأطراف,والأطراف,لأطراف
"-و ـ ـ ـ ر التقرير إلى أنه من أصل ٩٤ محكمة في نطاق نظام الولايات المتحدة ، يحتل الإقليم ثالث أعلى مرتبة من حيث ارتفاع عدد الاختبارات الجنائية المقدمة في كل قضية من القضايا .-

- الحرف الأول [ و ] - الحرف الأخير [ ر ] - [ و ـ ـ ـ ر ] - عدد الحروف 5 -",وأشار,أشار,وأشاروا
"-9 - خلال الفترة من 24 أيلول / سبتمبر إلى 12 تشرين الثاني / نوفمبر ، أبلغت المفرزة الأمنية المتكاملة أنها سيرت 1964 دورية نهارية وليلية داخل وحول جميع مخيمات اللاجئين ، وبعض مواقع المشردين داخليا ، وفي بلدات في شرق تشاد حيث تعمل الجهات الفاعلة في ا ـ ـ ـ ـ ل الإنساني .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ـ ل ] - عدد الحروف 6 -",المجال,والمجال,هذاالمجال
"-وهذه الخدمة الجديدة التي سيدعمها ت ـ ـ ـ ع جديد سوف تتاح وتقدم خدماتها الكاملة خلال عام 2000 .-

- الحرف الأول [ ت ] - الحرف الأخير [ ع ] - [ ت ـ ـ ـ ع ] - عدد الحروف 5 -",تشريع,كتشريع,وتشريع
"-ويبلغ عدد محطات المراقبين من الشرطة المدنية في ا ـ ـ ـ ت الحالي ٤١ محطة ومن المتوقع أن يزداد هذا العدد بازدياد عدد المراقبين من الشرطة من ٦٢٢ إلى ٧١٦ .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ت ] - عدد الحروف 5 -",الوقت,فالوقت,هذاالوقت
"-يجب أن توعز الهيئات التشريعية بأن حدود الولاية يجب أن توضع لمراجعي الحسابات الخارجيين في مؤسسات منظومة الأمم المتحدة ، وأن الموظفين الذين يكونون قد عملوا بصفة مراجعين خارجيين للحسابات يجب منعهم من ممارسة وظائف تنفيذية لمدة ثلاثة أ ـ ـ ـ م في المؤسسات التي يكونون قد تولوا فيها مسؤوليات في مجال الرقابة .-

- الحرف الأول [ أ ] - الحرف الأخير [ م ] - [ أ ـ ـ ـ م ] - عدد الحروف 5 -",أعوام,أعواما,بأعوام
"-مقترحات من أجل برنامج عمل متعدد السنوات للجنة التنمية ا ـ ـ ـ ـ ـ ـ ـ ـ ة للفترة 2002 - 2006*-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 10 -",الاجتماعية,الإجتماعية,الحالةالاجتماعية
