QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-فريق الخبراء المخصص المفتوح باب العضوية المكلف بالنظر في و ـ ـ  صك غير ملزم قانونا بشأن جميع أنواع الغابات-

- الحرف الأول [ و ] - [ و ـ ـ  ] - عدد الحروف 3 -",وضع,ووضع,بوضع
"-علاوة على ذلك ، ستقدم اللجنة تقريرا إلى مجلس الأمن ، استنادا إلى ا ـ ـ ـ ـ ـ ـ ر الواردة من الدول الأعضاء ، عن كيفية تنفيذ الدول للقرار 1624 ( 2005 ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ـ ـ ر ] - عدد الحروف 8 -",التقارير,والتقارير,تقارير
"-- قامت إدارة الخزانة بوزارة الاقتصاد والمالية والصناعة بفرنسا ، وهي السلطة الفرنسية المكلفة بتنفيذ الجزاءات المالية ، بإبلاغ الرابطة الفرنسية للمصارف وكذلك ع ـ ـ ـ  الناس بالتطورات الحاصلة في اللوائح الأوروبية .-

- الحرف الأول [ ع ] - [ ع ـ ـ ـ  ] - عدد الحروف 4 -",عامة,بصفة,عامة تقع
"-وأشار إلى أن أحد مواطن القوة لدى اليونيدو يكمن في المشورة بشأن ا ـ ـ ـ ـ ـ ة العامة في الميدان ، التي تسديها إلى الحكومات ، ومن ثم فإن بلده يؤيد تماما التركيز على الإنجاز في تقديم الخدمات .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",السياسة,فالسياسة,والسياسة
"-36 - وسينفذ هذا العنصر بالتعاون مع الهيئة الوطنية لمكافحة فيروس نقص المناعة البشرية / الإيدز التي يرأسها وزير الصحة ، والتي تضم المؤسسات الحكومية والمنظمات غير الحكومية ذات الصلة ، وبشراكة وثيقة مع صندوق الأمم المتحدة ل ـ ـ ـ ـ ن ومنظمة الصحة العالمية .-

- الحرف الأول [ ل ] - الحرف الأخير [ ن ] - [ ل ـ ـ ـ ـ ن ] - عدد الحروف 6 -",للسكان,وللسكان,لسكان
"-بناء علي مبدأ التعاقب الجغرافي الوارد في المادة 12 ، الفقرة 2 من النظام الداخلي للجنة ، ينبغي علي المجموعات الاقليمية التالية أن تقدم مرشحين للمناصب قدر النظر في ا ـ ـ ـ ـ ة الثامنة عشرة للجنة :-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",الدورة,والدورة,بالدورة
"-٠٦ - شهدت العقود الأخيرة انخفاضا في متوسط معدل الوفيات وارتفاعا في متوسط العمر ا ـ ـ ـ ـ ـ ع في البلدان النامية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ع ] - [ ا ـ ـ ـ ـ ـ ع ] - عدد الحروف 7 -",المتوقع,والمتوقع,المتوقعه
"-٣٤ - وفي سياق إعادة تشكيل ا ـ ـ ـ ـ ع الصناعي ، يصبح الاستثمار الأجنبي عاملا حاسما لعدد من الأسباب .-

- الحرف الأول [ ا ] - الحرف الأخير [ ع ] - [ ا ـ ـ ـ ـ ع ] - عدد الحروف 6 -",القطاع,فالقطاع,والقطاع
"-١٠٦ - وتسهم منظمة الأغذية والزراعة مساهمة فعالة في أعمال مختلف الأفرقة العاملة التابعة للفريق الحكومي الدولي المعني بتغير المناخ وتتعاون تعاونا وثيقا مع المنظمة العالمية للأرصاد الجوية في تنظيم الاجتماع الحكومي الدولي ل ـ ـ ـ ـ ـ ـ ج العالمي لتغير المناخ .-

- الحرف الأول [ ل ] - الحرف الأخير [ ج ] - [ ل ـ ـ ـ ـ ـ ـ ج ] - عدد الحروف 8 -",للبرنامج,وللبرنامج,لبرنامج
"-وينبغي اتخاذ إجراء لتعزيز الضمانات النووية التي وضعتها الوكالة الدولية للطاقة الذرية ونظام التحقق ، بما في ذلك تعميم الطابع العالمي على نظام البروتوكول الإضافي ، على النحو المتوخى في مؤتمر قمة الأمن ا ـ ـ ـ ـ ي في واشنطن .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",النووي,النووين,النوويه
