QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-أولا - اتفاقية روتردام المتعلقة بتطبيق إجراء الموافقة المسبقة عن علم على مواد كيميائية ومبيدات آ ـ ـ ـ  معينة خطرة متداولة في التجارة الدولية-

- الحرف الأول [ آ ] - [ آ ـ ـ ـ  ] - عدد الحروف 4 -",آفات,لآفات,بآفات
"-يتوقع لهذا البرنامج الفرعي أن يحقق هدفه وإنجازاته المتوقعة على افتراض أنه ستكون هناك ، أولا ، إرادة سياسية والتزام من جانب الحكومات ورغبة في إقامة الهياكل الوطنية المؤسسية والإدارية التي تدعم قضايا إدارة الموارد الطبيعية وتخفف من التدهور البيئي للنظم الإيكولوجية الطبيعية ، وثانيا ، تقديم الدعم الفعال للشركاء ، وثالثا عدم السماح بوجود أوجه قصور رئيسية في مستوى المساهمات في ص ـ ـ ـ ق البيئة وفي التمويل الخارجي الآخر تؤثر على تنفيذ برنامج العمل .-

- الحرف الأول [ ص ] - الحرف الأخير [ ق ] - [ ص ـ ـ ـ ق ] - عدد الحروف 5 -",صندوق,صندوقه,كصندوق
"-نود إبلاغ المتكلمين في مجلس الأمن أن تقديم نسخ مسبقة من البيانات المعدة التي يعتزمون الإدلاء بها أمام المجلس ييسر كثيرا عمل الأمانة العامة حيث يتيح لها توزيع عدد كاف من النسخ على جميع المشاركين في الجلسة ويمكن المترجمين الشفويين ومدوني المحاضر الحرفية والعاملين ب ـ ـ ـ ـ ـ ـ ة من الحفاظ على جودة المادة التي يقدمونها .-

- الحرف الأول [ ب ] - الحرف الأخير [ ة ] - [ ب ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",بالصحافة,كالصحافة,والصحافة
"-118 - وعلى الرغم من التسليم بالأثر الكبير للتدابير التي فرضها مجلس الأمن على جمهورية كوريا الشعبية الديمقراطية وقادتها ، فمن الصعب أن تنسب إلى هذه التدابير الظروف الاقتصادية القاسية التي تؤثر على السكان في جمهورية كوريا الشعبية الديمقراطية بصفة ع ـ ـ ـ  .-

- الحرف الأول [ ع ] - [ ع ـ ـ ـ  ] - عدد الحروف 4 -",عامة,بصفة,عامة تقع
"-الميسر ، السيد جواد أمين منصور ( جمهورية إيران الإسلامية ) ، في إطار البند 53 ( أ ) من ج ـ ـ ـ  الأعمال ( تنفيذ ج ـ ـ ـ  أعمال القرن 21 ، وبرنامج مواصلة تنفيذ ج ـ ـ ـ  أعمال القرن 21 ونتائج مؤتمر القمة العالمي للتنمية المستدامة )-

- الحرف الأول [ ج ] - [ ج ـ ـ ـ  ] - عدد الحروف 4 -",جدول,كجدول,لجدول
"-وسيعاد تقديم العطاءات للحصول على عقود التوظيف الميداني العالمية خلال الفترة 2011 / 2012 ، ويلزم التماس مشورة الخبراء من جهات ثالثة مستقلة فيما يتعلق باستعراض العمليات الراهنة ، والتوصية بإعمال أفضل الممارسات القطاعية في عملية تقديم العطاءات الجديدة المقبلة التي سيكون من شأنها أن تلبي ا ـ ـ ـ ـ ـ ـ ت المنظمة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",احتياجات,واحتياجات,أحتياجات
"-وفي أيلول / سبتمبر 2008 ، أقر الأمين العام توصية ممثل مكتب لجنة ا ـ ـ ـ ـ ـ ق المستقلة بتمديد ولاية المكتب لغاية 31 كانون الأول / ديسمبر 2010 ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ق ] - [ ا ـ ـ ـ ـ ـ ق ] - عدد الحروف 7 -",التحقيق,والتحقيق,التحقيقي
"-وتتمثل الدعامة الثانية في منع توفير الملاذ الآمن ل ـ ـ ـ ـ ء الأشخاص في إنفاذ القوانين داخل كندا .-

- الحرف الأول [ ل ] - الحرف الأخير [ ء ] - [ ل ـ ـ ـ ـ ء ] - عدد الحروف 6 -",لهؤلاء,ولهؤلاء,كهؤلاء
"-"" 5 - أن تعرض الاختصاصات المذكورة ، على ا ـ ـ ـ ـ ـ ف أثناء الاجتماع السادس والعشرين للفريق العامل مفتوح العضوية وتدبير الموارد لهذا الغرض عند تجديد موارد الصندوق متعدد ا ـ ـ ـ ـ ـ ف للفترة 2006 - 2008 . ""-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ف ] - عدد الحروف 7 -",الأطراف,والأطراف,لأطراف
"-( أ ) لجنة استعراض ا ـ ـ ـ ـ ـ ـ ت العضوية الثابتة ، وتجتمع سنويا لبحث أي مقترحات يقدمها الأطراف بإضافة مواد كيميائية جديدة إلي الاتفاقية ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",الملوثات,والملوثات,لملوثات
